source_id,phot_g_mean_mag,solution_id,nss_solution_type,ra,dec,parallax,period,period_error,t_periastron,t_periastron_error,eccentricity,eccentricity_error,arg_periastron,arg_periastron_error,center_of_mass_velocity,center_of_mass_velocity_error,semi_amplitude_primary,semi_amplitude_primary_error,inclination,inclination_error,rv_n_obs_primary,rv_n_good_obs_primary,efficiency,significance,goodness_of_fit,conf_spectro_period,flags
6053503692203607552,8.065572738647461,4338096422163308546,SB1,,,,23.630603555481308,0.0079767862334847,4.905669728057621,0.4654416143894195,0.376184828141103,0.0302016641944646,227.69672459105445,4.464118480682373,-5.27550800566779,0.3828716874122619,11.848961865062968,0.3185623586177826,,,29,29,0.4237956702709198,37.19511032104492,0.8715448975563049,1.0,0
6053676654762170880,13.058844566345217,4338096422163308546,SB1,,,,660.0006746230351,5.867173194885254,-299.4038051878071,43.80172348022461,0.064289391220206,0.0354321524500846,178.45724105903045,23.76214408874512,3.9247734865523074,0.3326859176158905,16.16823145093547,0.5439075231552124,,,20,20,0.3470244407653808,29.7260684967041,-1.3280508518218994,1.0,0
383487120077166976,9.443509101867676,4338096422163308546,SB1,,,,353.1310062268452,1.0070242881774902,21.731206063941688,1.5043394565582275,0.474775003086188,0.0088452817872166,317.73626397296107,0.9625774025917052,-53.480859787501046,0.0813956931233406,12.925536166965909,0.2037071287631988,,,36,33,0.4395086467266083,63.45156478881836,2.1577067375183105,1.0,0
385636008177229056,12.471001625061035,4338096422163308546,SB1,,,,147.97225575438625,0.7947009205818176,14.384166813390408,3.115088939666748,0.5572810110979869,0.0473241060972213,47.40353017424832,5.486435890197754,-41.121873585412274,0.8476617932319641,26.97281829332412,1.3107038736343384,,,33,33,0.4565770328044891,20.578880310058597,1.999048113822937,1.0,0
386861242088883584,11.87185287475586,4338096422163308546,SB1,,,,88.2899266050693,0.2672631740570068,-20.696857534620463,1.840375661849976,0.4142612652429,0.0385053567588329,241.12930497782023,7.178824424743652,10.25828477230201,0.7503328323364258,21.101578004496915,0.915251612663269,,,23,23,0.4142343997955322,23.05549430847168,0.6591514348983765,1.0,0
387057543570290816,11.22231388092041,4338096422163308546,SB1,,,,38.07715201817939,0.0365895703434944,3.397137837240502,2.3710412979125977,0.1506687630841753,0.053508885204792,194.4003628496313,22.176097869873047,-19.65944056156742,0.4137230217456817,9.86337633724659,0.6110294461250305,,,25,25,0.4342200458049774,16.142227172851562,0.4176970422267914,1.0,0
387290085984658176,10.821159362792969,4338096422163308546,SB1,,,,18.251148911477244,0.005674852989614,-1.5560528799265254,0.3588170409202575,0.207963903686634,0.0248363949358463,198.675505712283,7.364672660827637,-13.338237674074604,0.2609257698059082,15.968668384012576,0.4737575352191925,,,21,21,0.471564918756485,33.70641326904297,0.5827375054359436,1.0,0
4127198799624752256,12.879403114318848,4338096422163308546,SB1,,,,252.61922705306023,2.465372323989868,-53.879987484866845,32.52794647216797,0.0584652848283356,0.0728718936443328,334.203339411434,46.19930648803711,-68.26185038554051,0.4546897113323211,12.774277803345672,0.538485050201416,,,21,21,0.3429546058177948,23.72262191772461,0.5811395049095154,1.0,0
3180759187787557248,9.496037483215332,4338096422163308546,SB1,,,,11.66288904934692,0.0003359247930347,2.299355708986489,0.0363693982362747,0.2724898616491699,0.0043710791505873,284.96392845228854,1.0836998224258425,37.000067988639394,0.1406428664922714,34.18034715515345,0.1901764124631881,,,32,32,0.4345801472663879,179.7296905517578,1.9290759563446045,1.0,0
3181241804671967872,11.576930046081545,4338096422163308546,SB1,,,,35.29186237267213,0.0169475991278886,-0.9643759214107316,0.6003885865211487,0.2043488277559956,0.0212682019919157,114.65680924665264,6.394494533538818,63.77998162943944,0.3575715124607086,24.482303482115302,0.5296317934989929,,,20,20,0.4038118720054626,46.225135803222656,-1.5017368793487549,1.0,0
3184223645846516608,10.66706085205078,4338096422163308546,SB1,,,,53.8050821650074,0.0067473002709448,-10.467248867283653,0.0879283547401428,0.4544429390161162,0.0052725607529282,318.0703844300425,0.9599096775054932,-28.52817374577602,0.1379871219396591,25.31790127635749,0.1633930504322052,,,25,25,0.5860692858695984,154.95091247558594,1.8645994663238523,0.9990000128746032,0
3186028872141242496,12.671159744262695,4338096422163308546,SB1,,,,16.874818756390336,0.0243047475814819,-7.679389417737508,0.7614250779151917,0.3015770723183166,0.0867252647876739,207.6989441894819,19.57550048828125,49.07667880629744,0.922938585281372,20.625713996696465,1.59984028339386,,,21,21,0.3582857847213745,12.89235782623291,-0.0887914076447486,1.0,0
3188320284436748416,11.822219848632812,4338096422163308546,SB1,,,,2.5743470078614576,0.0002820883237291,-0.8238635882280603,0.2453604340553283,0.1415486542598449,0.0735083445906639,151.74593158983737,31.873210906982425,-11.868618678319343,0.7429229617118835,14.334174900020384,1.1810637712478638,,,34,34,0.4340367317199707,12.136664390563965,-0.2718559205532074,1.0,0
