source_id,nss_solution_type,period,eccentricity,goodness_of_fit,semi_amplitude_primary,semi_amplitude_secondary,t_periastron,arg_periastron,center_of_mass_velocity,m1,m2,fluxratio,ra,dec,parallax,parallax_error,parallax_over_error,ruwe,phot_g_mean_mag,bp_rp,mass_ratio_q,m2_sin3i,m1_sin3i
5561066896868867200,SB2,4.109429053936805,0.1799438551222683,6.2338037,94.64404055391353,93.97847496253434,1.1918290046336917,303.5273791851613,14.999335180649055,1.0790025,1.0866442,,109.02141716196004,-41.69834359408068,3.5920869580230814,0.009659847,371.85754,0.9159224,10.860526,0.75170803,0.9929676967774843,1.3645170777851379,1.3549213799418518
406530890930566016,SB2,14.125596527899392,0.3115256735662415,2.571777,47.45704400890363,61.20150289660409,-6.249222549492072,293.75057515629607,-13.101477581004618,1.1382318,0.88261086,,22.747098527494064,50.429819851850006,4.970587148522078,0.021349607,232.81868,1.1738164,9.955846,0.72219944,1.2896189422400983,0.7035449360389963,0.907304876232988
1971786985595116672,SB2,18.997527430638694,0.3049582358937137,18.1672,38.87855653440228,49.68488007567253,-0.8535768699511624,68.05975385550875,-16.39802127264326,2.8976045,2.2673838,,318.8981692232034,44.95454283606664,3.3674510613924076,0.027223727,123.69544,0.95179534,7.4416666,-0.077774525,1.2779507395473417,0.5184264610567211,0.6625234793083479
4535928365908540416,SB2,2.534829357674476,0.6847130138479096,33.637817,62.28275473426027,62.389099501652346,0.5865061149413439,273.4289517954269,-10.627888215234758,0.29959428,0.2990836,,280.2931336884971,24.787728362716255,100.68500426698174,0.021461897,4691.3374,1.1585051,10.725493,3.098195,1.0017074512494801,0.09841495491319668,0.09858299365093075
4184628250440499712,SB2,83.20162449079139,0.0902770680125325,7.8758245,45.949872594179496,41.16618126089227,-14.7446859818806,87.85024904699179,-22.249641035641947,1.9454931,2.171568,,291.6025862785384,-14.551239703920498,8.241398374196839,0.15383957,53.571377,4.0918107,6.7153516,0.080681324,0.8958932623048627,2.9692125821742152,2.660097546720703
2792079559624216832,SB2,1.5854363510724945,0.1307400625102337,11.8173065,57.75034677610596,61.29489363003064,0.4874992836516335,74.6541056806418,17.561280500357988,1.4824541,1.3967272,,15.89885619027907,23.66609537391475,2.6514901306217165,0.025981378,102.05348,1.2152554,10.0842085,0.54643154,1.0613770661441506,0.13099535676905824,0.13903546744604933
2020319428856066432,SB2,3.3045741658740844,0.0808812855549987,16.741693,114.97119340794194,101.70614129833918,-0.0381632060006633,297.6689916556334,-19.713002166194723,1.812159,2.0485113,,295.1925204404344,23.851098587703856,1.8847153070739195,0.016207306,116.288,0.9127707,10.471386,0.4182577,0.8846228197133209,1.8298507884876467,1.6187277641665858
4237809291415924608,SB2,36.59267864168165,0.1122800664874675,19.749718,26.2114498886727,29.527212503122833,8.272336321636217,331.9441746238929,-75.5079970687228,0.8268367,0.73398703,,301.24205128714334,1.850486379259237,18.381072461565186,0.04484277,409.90048,2.6696272,8.982617,1.181284,1.1265005418827687,0.30289581693813067,0.3412123019148281
2248655901923521536,SB2,9.411602911588684,0.0814115089553646,4.5756903,46.38726828993763,46.17989669092896,-1.8315160683576932,276.91308486718367,-38.72823724509902,1.2563119,1.2619534,,295.6296091830958,66.43115262453455,3.8080875493076225,0.01274564,298.7757,1.0630984,9.984164,0.65578175,0.9955295578581494,0.38371082855444005,0.38199547149618585
1230159795571993728,SB2,3.232544562548871,0.0026509893072496,1.9163781,87.80110424781284,90.85435989654086,0.6376398352142386,286.5036718368646,-33.92278537114399,1.4672348,1.4179269,,212.3079360719994,14.13643291252415,5.40315932095415,0.02181619,247.6674,1.1244471,8.400527,0.59154797,1.034774683927783,0.9384956908454306,0.9711315818621667
