source_id,phot_g_mean_mag,solution_id,nss_solution_type,ra,dec,parallax,parallax_error,bp_rp,period,period_error,t_periastron,t_periastron_error,eccentricity,eccentricity_error,arg_periastron,arg_periastron_error,center_of_mass_velocity,center_of_mass_velocity_error,semi_amplitude_primary,semi_amplitude_primary_error,inclination,inclination_error,rv_n_obs_primary,rv_n_good_obs_primary,efficiency,significance,goodness_of_fit,conf_spectro_period,flags
5706295443550022656,10.153756141662598,4338096422163308546,SB1,,,0.4575969455930931,0.015495484694838524,1.7972135543823242,490.46192011368055,15.507011413574219,30.167104174553344,19.52750587463379,0.34907713521606293,0.15902815759181976,167.07097841637992,19.170391082763672,183.42294851899953,0.077004574239254,0.8484694913981446,0.1385149210691452,,,23,23,0.533955454826355,6.125473499298096,0.20396403968334198,0.9959999918937683,0
5707048673437623680,10.101557731628418,4338096422163308546,SB1,,,2.891553228678427,0.017065750434994698,0.5409183502197266,29.86191613382338,0.03782416135072708,-2.058211634387162,1.731323003768921,0.2498872531154822,0.058464307337999344,93.49992877005599,20.563379287719727,35.465703689928546,0.678484320640564,15.24916306826131,1.2045751810073853,,,21,21,0.47769975662231445,12.659369468688965,0.1803557574748993,1.0,0
5707661067052972160,12.286104202270508,4338096422163308546,SB1,,,0.46128024533109846,0.033544521778821945,1.153029441833496,3.84815805089424,0.0023460546508431435,0.4883070795140041,0.14702622592449188,0.37099687531721426,0.1161406934261322,75.56701385513246,19.210004806518555,34.77308256571333,0.6099504828453064,9.85564581786157,0.9556310772895813,,,15,15,0.5126919150352478,10.313233375549316,-0.6892726421356201,0.996999979019165,0
5707264044576459904,13.017032623291016,4338096422163308546,SB1,,,0.2840204928113858,0.013802992179989815,1.335702896118164,257.2940737570857,1.6354249715805054,-113.85298364944354,13.98260498046875,0.22832257858840438,0.07294967770576477,145.16704052224424,21.305049896240234,62.56275413964151,0.5670945048332214,10.122289310721762,0.8782883286476135,,,41,41,0.40034976601600647,11.525018692016602,0.8785281777381897,1.0,0
5707476009803194624,12.016559600830078,4338096422163308546,SB1,,,2.706631373092477,0.01829693093895912,0.8704147338867188,11.171847615017185,0.0016591423191130161,-0.11275263885138777,2.5328152179718018,0.011555069944335458,0.01943846046924591,47.927796342706294,81.71552276611328,21.626516499441813,0.4630701541900635,27.42654826901768,0.5436039566993713,,,56,56,0.1622670441865921,50.453182220458984,-0.07559243589639664,1.0,0
5707542530257559936,12.017148971557617,4338096422163308546,SB1,,,0.5721726171342639,0.015916520729660988,1.2220849990844727,202.67511112914977,1.7103163003921509,82.03171293302216,58.606388092041016,0.02925418739332155,0.056396231055259705,157.01384513070016,106.24042510986328,57.800734154756846,0.32039910554885864,8.186278847816054,0.3354639410972595,,,27,27,0.24526306986808777,24.402856826782227,2.2771105766296387,1.0,0
5941941431289683840,12.214900016784668,4338096422163308546,SB1,,,0.5116972704590255,0.028718767687678337,3.035755157470703,770.7274741108318,8.133036613464355,-293.7615931872315,13.204885482788086,0.30133548184148834,0.03262723982334137,326.2879066328813,5.897099494934082,-55.399293033824506,0.4459734857082367,13.855475860881405,0.9044480323791504,,,19,19,0.30370745062828064,15.31926155090332,-1.4824267625808716,1.0,0
1851437359084177408,12.22083854675293,4338096422163308546,SB1,,,1.4364790625963924,0.017695466056466103,0.7077045440673828,59.16041015038985,0.17165341973304749,6.840511599140477,1.220471978187561,0.33508434487455474,0.06249254196882248,5.865072034545432,9.322091102600098,-21.27080899300242,0.9664131999015808,20.66651712279781,1.007964849472046,,,28,28,0.5327038168907166,20.50321388244629,0.18494746088981628,1.0,0
1872123437718513920,11.77245807647705,4338096422163308546,SB1,,,2.1558968419848172,0.015901684761047363,0.7363967895507812,113.27049053425942,0.8593794703483582,-50.103145571602894,6.047885894775391,0.23653463551864906,0.09204267710447311,303.10051206896173,22.123502731323242,16.96988520168862,0.5761244297027588,8.564704504505666,0.8802041411399841,,,21,21,0.5378432273864746,9.730361938476562,-1.1646980047225952,0.9990000128746033,0
1872256787861846784,12.643524169921875,4338096422163308546,SB1,,,0.3428778502060686,0.013066660612821579,1.8141727447509766,2.789703266078282,0.0011344804661348462,0.9015151820888911,1.0818469524383545,0.05596709214735952,0.2843520939350128,38.768086717787476,138.4722900390625,-1.575606116130454,0.879584789276123,4.625167742901964,0.6848775744438171,,,14,14,0.255510151386261,6.753276348114014,-1.6855577230453491,0.9959999918937683,0
5926854727327367680,12.987505912780762,4338096422163308546,SB1,,,0.20658146059912555,0.018554799258708954,1.5039377212524414,340.25960467986675,11.260906219482422,-122.39984166858102,55.39540481567383,0.15390646368252112,0.14620624482631683,199.42067708495316,56.98257064819336,-28.101630769072496,1.1777009963989258,10.260404559824039,1.5697448253631592,,,20,20,0.3655552864074707,6.536351680755615,-0.5051674246788025,0.9980000257492065,0
5926743917166800896,12.838371276855469,4338096422163308546,SB1,,,0.32863076661266744,0.013879302889108658,1.3142375946044922,542.9830798635867,27.574954986572266,228.16255082010326,69.63829803466797,0.20249070894851431,0.1848979890346527,333.98694855003146,51.931461334228516,-77.59302890780474,0.6046631932258606,6.056190428919232,0.7483470439910889,,,28,28,0.4229748845100403,8.092756271362305,-0.1949947327375412,1.0,0
5927110741743386240,12.513521194458008,4338096422163308546,SB1,,,0.70107568609584,0.019907232373952866,1.5489044189453125,284.4976533346798,5.212193965911865,119.90974070645548,12.789617538452148,0.27997929299457286,0.08636949956417084,240.31475853858575,19.92006492614746,-100.8874364911195,0.7487194538116455,8.405441367334337,0.7267938852310181,,,16,16,0.41054603457450867,11.565095901489258,-1.850767970085144,0.9990000128746033,0
6871915650324027264,11.921774864196777,4338096422163308546,SB1,,,0.36507238194810754,0.01950617879629135,1.6727275848388672,237.95199003046736,0.6904370784759521,90.17980871809503,15.395819664001465,0.06902514428909076,0.03504583239555359,14.502470351383748,23.41028594970703,28.686652353773578,0.3128640055656433,14.575482659056403,0.42258572578430176,,,13,13,0.38038626313209534,34.49118423461914,-0.19628718495368958,1.0,0
6872635040167850880,12.312516212463379,4338096422163308546,SB1,,,2.4455304322757003,0.026318075135350227,0.9322443008422852,43.41471896212758,0.05574849620461464,21.4705483753226,2.1753897666931152,0.15098365804088892,0.050357818603515625,20.994296086921008,18.218687057495117,-72.87486976180118,0.5427191853523254,15.1867578560489,0.8513547778129578,,,20,20,0.48701608180999756,17.838342666625977,2.3490097522735596,0.9990000128746033,0
6873229364860856064,12.803668975830078,4338096422163308546,SB1,,,0.7999446851523984,0.015587883070111275,1.2592496871948242,62.9640961627955,0.13747449219226837,-29.51788216794607,2.0436928272247314,0.17130221263715886,0.04144563898444176,173.07986246670825,13.17386245727539,-68.6275867974955,1.0592119693756104,29.081733729952163,1.1794902086257935,,,22,22,0.45661506056785583,24.65618896484375,-0.27440693974494934,1.0,0
6873553583351535104,11.029243469238281,4338096422163308546,SB1,,,2.060229427010459,0.023088568821549416,0.8345260620117188,71.0043133252357,0.0642116442322731,16.27302206022176,1.6294316053390503,0.1691881529211167,0.02320324257016182,20.36546492279123,8.471220970153809,23.745255996938596,0.28806135058403015,21.04399514139489,0.5049416422843933,,,17,17,0.41426023840904236,41.67609405517578,0.4196355938911438,1.0,0
5933586075026511744,7.392260551452637,4338096422163308546,SB1,,,1.266298819319835,0.06695538759231567,1.1701812744140625,483.5837545709127,0.5307557582855225,124.40200717900014,0.4371791183948517,0.4692507210506055,0.002879264997318387,351.25824734669027,0.4858289957046509,-12.285890197959358,0.05666079744696617,23.636204375716694,0.07332829385995865,,,27,27,0.5703096389770508,322.3340148925781,0.03754795715212822,1.0,0
6659220868304431488,10.496564865112305,4338096422163308546,SB1,,,1.310538157587898,0.017802787944674492,1.246591567993164,39.45197263317566,0.013595099560916424,15.074618437921682,0.8241953253746033,0.1338372348360453,0.02202473022043705,165.08577889400752,7.701472759246826,3.5991304202706935,0.24477294087409973,17.536078324999757,0.31975868344306946,,,13,13,0.44506359100341797,54.84160232543945,1.8766233921051025,0.9990000128746033,0
6660690567455885440,12.149226188659668,4338096422163308546,SB1,,,0.793170927313908,0.016825390979647636,1.241445541381836,53.03661617687787,0.03761550411581993,-5.597259964941001,0.7949005961418152,0.31574456095076364,0.021310845389962196,245.07934303047583,5.320933818817139,-90.4675884718936,0.5688747763633728,32.66531886263865,0.7016710638999939,,,15,15,0.49669286608695984,46.55360412597656,0.08156770467758179,0.9559999704360962,8192
3455186191886672640,11.464010238647461,4338096422163308546,SB1,,,2.763374974032157,0.04994651675224304,0.76702880859375,157.38901475863636,0.7216747403144836,-9.549688478785916,7.766351699829102,0.26768274884860793,0.06657826900482178,184.56568336546943,17.073625564575195,-7.148419339095948,0.6987649202346802,13.508357095602575,1.100226640701294,,,19,19,0.5107433795928955,12.27779483795166,-0.5679662823677063,0.9959999918937683,0
3455517071870718208,12.326820373535156,4338096422163308546,SB1,,,1.3757112096597408,0.07412103563547134,0.8575592041015625,9.82889917631175,0.006340352818369865,-2.1238612550151474,0.20359566807746887,0.5574635988829368,0.09901696443557739,179.6215938114687,14.299206733703613,-32.356691347431315,0.8528108596801758,11.464061348908862,1.7259025573730469,,,31,31,0.6412826180458069,6.642357349395752,-1.132295846939087,0.9959999918937683,0
3455562461083948672,12.061334609985352,4338096422163308546,SB1,,,1.0567309232862048,0.018189262598752975,0.7794284820556641,3.0713389676213447,0.00019978132331743836,0.46389461878744814,0.34662818908691406,0.03713034834641413,0.021357927471399307,96.60881163784042,41.605506896972656,-24.731322338086866,1.7384461164474487,85.07544503021897,2.25284743309021,,,22,22,0.24406588077545166,37.76351547241211,2.045405626296997,1.0,0
3455592560215886848,12.277936935424805,4338096422163308546,SB1,,,2.204451902356816,0.01444768626242876,0.8662576675415039,3.6768383695055524,0.00020418204076122493,0.7304738334527892,0.1156855896115303,0.11022784328044062,0.02616402506828308,107.15162331741995,11.857348442077637,13.417061983342267,1.204177975654602,72.66347969122984,1.5175782442092896,,,17,17,0.3951911926269531,47.88120651245117,-0.1130259707570076,1.0,0
6762214248485353216,12.597793579101562,4338096422163308546,SB1,,,0.6745079796434574,0.02233484573662281,1.493856430053711,528.8516247799702,14.894623756408691,256.30350662648743,73.89591217041016,0.11332577504035928,0.09206807613372803,274.13682456151406,54.47335433959961,-41.182670132572596,0.38752463459968567,7.4837339306389525,0.657593846321106,,,17,17,0.34238117933273315,11.380480766296387,-1.5405247211456299,1.0,0
4298057099787798528,11.899825096130371,4338096422163308546,SB1,,,0.34580021869530253,0.08629517257213593,1.6871957778930664,789.0890431662546,27.684452056884766,-143.99991030484014,30.242456436157227,0.1915230443912029,0.05237739905714989,265.27144098904836,14.823123931884766,17.927498188859275,0.20100215077400208,6.63234873895491,0.34111616015434265,,,31,31,0.37521225214004517,19.44308090209961,0.9548726677894592,1.0,0
4135358717780435968,10.824265480041504,4338096422163308546,SB1,,,0.2677336202895055,0.023194821551442146,2.1029930114746094,4.888260280637352,0.0020668874494731426,-0.0470096767538815,0.5741958022117615,0.17282595466229753,0.16835610568523407,200.49405216358358,46.15857696533203,36.577397103385614,0.13858215510845184,1.2496085785763584,0.15281856060028076,,,17,17,0.43374019861221313,8.17707347869873,-0.18053804337978363,0.9860000014305115,8192
5912574957485357568,12.829440116882324,4338096422163308546,SB1,,,0.6029315086772413,0.014359465800225735,1.32427978515625,283.491793063464,5.009976863861084,-130.2003388288394,26.7257022857666,0.2129634929098477,0.1272599846124649,49.26682465501588,30.891643524169922,10.055403545887208,0.5842410326004028,6.691921385337336,0.7810246348381042,,,32,32,0.44908300042152405,8.568130493164062,-0.053701456636190414,1.0,0
5912964317733359104,11.976631164550781,4338096422163308546,SB1,,,2.8027230981936806,0.01544160395860672,0.8921489715576172,11.378671779701673,0.0016138998325914145,4.96553500627606,1.2382214069366455,0.031037219108630904,0.02394997701048851,72.4932425443716,38.77253341674805,-15.242153577336316,0.5055745840072632,32.65317294862701,0.7479743957519531,,,31,31,0.21306030452251434,43.65547180175781,0.8613986968994141,1.0,0
1793256808674209920,11.783341407775879,4338096422163308546,SB1,,,4.812498837672186,0.015697209164500237,0.9573040008544922,62.67956476238711,0.09092794358730316,10.483144550895487,1.9670584201812744,0.29558292212039217,0.0986640453338623,30.343300059491273,14.146605491638184,-39.44483454377001,0.3641752600669861,9.276877433249473,0.9775123596191406,,,18,18,0.42556995153427124,9.490291595458984,2.150020122528076,0.996999979019165,0
1793924517173702144,11.049836158752441,4338096422163308546,SB1,,,2.4086970609387377,0.025733204558491707,0.708003044128418,4.284997033592674,0.00025995238684117794,-2.1055372136625263,0.37741410732269287,0.022753197375253845,0.016405824571847916,192.99457001025945,31.935758590698242,-37.20484821267154,0.6119120717048645,58.031292429898336,0.6027400493621826,,,16,16,0.2197992503643036,96.27913665771484,1.2066740989685059,1.0,0
1795477719083924096,12.422223091125488,4338096422163308546,SB1,,,2.568046838820684,0.017301451414823532,0.9007530212402344,55.798087023398466,0.14209087193012238,27.64531304095262,1.8762331008911133,0.2304615118061804,0.03733963146805763,46.21241772282866,12.17129135131836,-84.3931613512426,0.7128201127052307,27.57992266763628,1.1782238483428955,,,31,31,0.37107717990875244,23.408050537109375,2.858829975128174,1.0,0
1796814205530147840,12.307341575622559,4338096422163308546,SB1,,,2.75554173828045,0.020184505730867386,0.8150205612182617,4.511886151679915,0.0005400561494752765,-1.6204972646629774,0.4771454632282257,0.044833176437667946,0.03372393921017647,208.67085518813286,36.49141311645508,10.083578034968193,1.0265557765960693,48.71325797070898,1.0396541357040405,,,22,22,0.2702257037162781,46.855255126953125,1.1952072381973267,1.0,0
1797280810779206656,12.017840385437012,4338096422163308546,SB1,,,0.6644698917016787,0.02579156868159771,1.169569969177246,733.5044313031841,63.030792236328125,104.63528631219424,32.888431549072266,0.39555657341034905,0.07396760582923889,143.1587739548065,13.307093620300293,15.734256115824664,0.530844509601593,6.735100731980421,0.5882312655448914,,,39,39,0.49395236372947693,11.449749946594238,1.673221230506897,0.9990000128746033,0
1798186881376038912,11.310163497924805,4338096422163308546,SB1,,,2.030158551267925,0.03044169768691063,0.6479825973510742,5.901328497367762,0.00041933011380024254,-2.103569007629578,0.4773874878883362,0.052349246868736904,0.022179318591952324,188.7792507607886,28.899248123168945,-16.029649831068298,0.5665252804756165,30.896175798058433,0.7887494564056396,,,22,21,0.31592363119125366,39.17108917236328,2.3362648487091064,1.0,0
4124050034528786816,12.248924255371094,4338096422163308546,SB1,,,0.266982362167078,0.029761986806988716,2.803386688232422,624.191106884608,9.227520942687988,-91.75169021516417,33.52226257324219,0.10644758147653109,0.03306322917342186,207.92172632735844,17.669326782226562,-3.833192308941622,0.28131434321403503,11.539302257207707,0.3572060763835907,,,17,17,0.3228331208229065,32.30432891845703,-1.4900425672531128,1.0,0
5817701088425181696,10.595088958740234,4338096422163308546,SB1,,,0.6875958267522821,0.015770478174090385,1.5655031204223633,253.52621260639555,0.5536655783653259,7.528911128697058,6.369700908660889,0.07661438111076165,0.012013130821287632,326.39628308353844,8.73680305480957,-62.53751623490279,0.08941280841827393,11.006086462387795,0.10657621920108795,,,22,22,0.3599742650985718,103.26962280273438,2.6176764965057373,1.0,0
5817771182294429696,12.092720031738281,4338096422163308546,SB1,,,3.3126292144852094,0.020632484927773476,0.9294252395629883,43.39285381572791,0.057870618999004364,9.509209684926441,3.052577495574951,0.24699032251020617,0.0747821107506752,277.76323034598033,23.819265365600586,-2.599398139794158,0.5608956813812256,17.16061438378675,1.5954999923706055,,,31,31,0.26483774185180664,10.755634307861328,1.3254904747009277,1.0,0
5817980742341094272,12.039101600646973,4338096422163308546,SB1,,,1.5053927749970097,0.021620141342282295,0.6873445510864258,173.27993513584374,1.5997604131698608,-55.812222535824986,9.054037094116211,0.3254372617742148,0.08047723025083542,280.31861057744095,20.12494659423828,1.4047338846607134,0.8761543035507202,13.817086634919193,1.4294724464416504,,,45,45,0.4365130662918091,9.665863990783691,1.3567832708358765,1.0,0
5818094228243499776,12.65211009979248,4338096422163308546,SB1,,,0.4535699727099182,0.013425715267658234,1.3592500686645508,46.07105618763974,0.042654749006032944,5.307974092390182,2.0851151943206787,0.15137127238839354,0.0456949807703495,317.12676413186256,17.14053726196289,5.951085806345023,0.5523107051849365,21.03936978731284,0.9339935779571533,,,20,20,0.4251515865325928,22.526247024536133,0.1343812495470047,1.0,0
5542393925265342976,11.983154296875,4338096422163308546,SB1,,,1.1309899824087282,0.01076191384345293,0.6904993057250977,21.843886659796834,0.02938043512403965,-2.3641880879279107,2.1426753997802734,0.15676538465724452,0.10185588151216507,201.53433655149814,34.53740692138672,45.30579041977435,0.7361562252044678,11.198551133790012,1.2427231073379517,,,22,22,0.48552167415618896,9.011300086975098,2.044677257537842,0.9660000205039978,8192
5706425971897368192,12.042634963989258,4338096422163308546,SB1,,,0.4539938524859121,0.01613505557179451,1.4785900115966797,410.1536187072771,2.579883337020874,-108.56736052834576,2.7249467372894287,0.48759014136328155,0.027074050158262253,73.685816125785,3.7272441387176514,22.797248894722603,0.2835928201675415,12.146631404211583,0.3560219705104828,,,23,23,0.6450236439704895,34.117645263671875,1.143463134765625,0.9800000190734863,8192
5707169550995367168,11.783978462219238,4338096422163308546,SB1,,,0.8350141219578494,0.020209336653351784,1.3567276000976562,136.1501939714087,0.9074335098266602,0.9953624173479974,3.9342453479766846,0.423668302263529,0.17971083521842957,322.7351505736024,11.347826957702637,102.46469601837374,0.25423261523246765,4.6817918858502265,0.9301644563674927,,,27,27,0.40264275670051575,5.033294677734375,-0.8402565717697144,1.0,0
5707547443700085632,12.429316520690918,4338096422163308546,SB1,,,0.6613544444139994,0.012442422099411488,1.3055191040039062,61.25121151007754,0.08600509166717529,-0.9739524605939273,1.699920654296875,0.3701532038737505,0.04983925446867943,40.61720727442444,14.154747009277344,37.420847422968585,0.35316845774650574,7.786101686111237,0.5457651019096375,,,32,32,0.451773077249527,14.266396522521973,-0.8431711792945862,1.0,0
5707762432579307520,12.533957481384277,4338096422163308546,SB1,,,0.5487504718463708,0.016656868159770966,1.2717180252075195,224.02008561440127,1.7566099166870117,70.35191758842622,14.899348258972168,0.1430917840826829,0.057575773447752,216.2759706472747,24.132638931274414,43.46023291740934,0.45704928040504456,13.729378454907168,0.7783470749855042,,,27,27,0.41530805826187134,17.63914680480957,-0.8288179039955139,1.0,0
5941945073425022336,12.644203186035156,4338096422163308546,SB1,,,1.5697538335833148,0.015937156975269318,1.341048240661621,20.979713220363404,0.019213415682315826,-1.4326880299489477,2.3240933418273926,0.14280166308938974,0.0993000790476799,348.589187734493,39.51535415649414,34.43971403089282,0.6725686192512512,11.480918937863164,1.5612128973007202,,,20,20,0.2981375753879547,7.353845596313477,0.9280508160591125,0.9990000128746033,0
5942071551618777984,13.799798965454102,4338096422163308546,SB1,,,0.266407631953992,0.018305443227291107,3.0375051498413086,89.90351950555052,0.3839716911315918,-21.406379208976414,10.036677360534668,0.10074210294711708,0.07776836305856705,215.98529651219883,40.40747833251953,-42.63469032214905,1.3464018106460571,20.542940829548428,1.0290262699127197,,,20,20,0.30963918566703796,19.963476181030273,1.2993117570877075,1.0,0
5942091548990667264,11.796902656555176,4338096422163308546,SB1,,,2.068219245757694,0.026017971336841583,0.9615898132324219,395.0314995075772,20.37119483947754,-0.9814351152364577,54.481056213378906,0.20954091558487772,0.13426803052425385,324.52066750521084,45.470848083496094,67.99451355794726,0.9164008498191833,8.18397014662632,1.1597527265548706,,,23,23,0.49941885471343994,7.0566511154174805,-1.9123362302780151,0.9990000128746033,0
1850160241969632512,11.675140380859375,4338096422163308546,SB1,,,2.2528971795219945,0.017770007252693176,0.7309665679931641,4.964116672110863,0.002318157348781824,2.3512894942834195,1.752999186515808,0.07176683341284866,0.13101087510585785,2.2753672078752034,127.78824615478516,-37.07707993798617,0.9227418303489685,8.437612245935526,0.997710645198822,,,21,21,0.34579795598983765,8.4569730758667,-0.9007941484451294,0.9990000128746033,0
1850752294619023488,12.226850509643555,4338096422163308546,SB1,,,0.5380088781054932,0.01743270456790924,1.4076604843139648,551.4085026518479,10.673916816711426,272.64540081524706,54.35466766357422,0.10659277990926398,0.07601094990968704,328.55551262430055,36.741825103759766,-33.573589991297716,0.29856598377227783,4.963469586954294,0.43900445103645325,,,28,28,0.3723333477973938,11.306194305419922,2.4691388607025146,0.9990000128746033,0
1850772738668442368,12.289030075073242,4338096422163308546,SB1,,,0.49139293337399526,0.011652843095362186,1.2848033905029297,254.34551070727153,6.993549346923828,-61.152516239380745,41.09238052368164,0.15359160905354421,0.15153616666793823,314.5631392192255,57.6541748046875,-17.880734236955757,0.5548287630081177,5.690076176687196,0.5946606397628784,,,22,22,0.36961376667022705,9.568611145019531,-1.1168814897537231,1.0,0
1851353349523598976,11.412532806396484,4338096422163308546,SB1,,,1.538324933059568,0.023336680606007576,0.6955251693725586,2.388797365687962,0.00014112131611909717,-0.28896572563496237,0.2640395760536194,0.05626195566678068,0.03817857429385185,289.96387469368733,39.4582405090332,-8.941292000927229,0.721839964389801,25.188558089455622,1.0076698064804077,,,32,32,0.3149751126766205,24.996835708618164,0.9441017508506775,1.0,0
1851738526489400832,12.396507263183594,4338096422163308546,SB1,,,1.6926852829565995,0.012223931960761547,0.7733736038208008,6.908007952519519,0.0011530786287039518,3.4088150218304465,0.12972572445869446,0.24505169949611125,0.036001596599817276,6.2145773976203404,7.317549705505371,-30.5842280431234,0.9008547067642212,38.77974238723101,1.013193964958191,,,22,22,0.5613865852355957,38.27474594116211,1.2582809925079346,1.0,0
1871802685250868224,10.920026779174805,4338096422163308546,SB1,,,0.6534932106006506,0.015460405498743057,1.4991722106933594,609.3618358841401,19.443462371826172,-282.7996903117405,19.855981826782227,0.318987839295182,0.06537091732025146,306.8544699789373,15.669958114624023,-6.836435045144974,0.19749389588832855,3.331849311497191,0.2279263287782669,,,15,15,0.4536679983139038,14.618097305297852,-0.17067952454090118,0.9980000257492065,0
1872405939179427584,12.615701675415039,4338096422163308546,SB1,,,0.5824912954932624,0.014401569962501526,1.6922540664672852,666.8786154947625,39.07997512817383,91.94826564512539,52.09832763671875,0.2264131690017455,0.11150700598955154,55.28684735751332,27.667560577392578,-83.88670874189056,0.4554782807826996,6.7113121253040955,0.84144127368927,,,19,19,0.4546957314014435,7.9759721755981445,0.10993101447820663,0.9959999918937683,0
4124005710472971648,13.211400032043457,4338096422163308546,SB1,,,0.25175229717620623,0.017317188903689384,2.071748733520508,5.619539800500026,0.00245077908039093,-0.3119544030599732,0.6588138341903687,0.13874161616261332,0.13820596039295197,243.11769904033068,43.35455322265625,72.0452717493017,0.4208643436431885,5.446394924414427,0.5937802195549011,,,19,19,0.44020771980285645,9.172409057617188,-0.50444096326828,0.9990000128746033,0
4272804684941731328,13.260808944702148,4338096422163308546,SB1,,,0.8507693237387312,0.03326023370027542,2.955759048461914,3.4325513964480203,0.001071930630132556,-1.2254625705500921,0.44610971212387085,0.1428504833397283,0.10610582679510117,240.76808053330356,44.919612884521484,-18.13032008041395,0.5702664256095886,7.2662871075002675,0.9510630369186401,,,12,12,0.37490302324295044,7.64017391204834,-1.6443860530853271,0.972000002861023,8192
5926821909457524096,11.987114906311035,4338096422163308546,SB1,,,0.6494972338450279,0.018569793552160263,1.4524469375610352,147.1023685155132,0.3103465437889099,0.6031213986039182,1.3691717386245728,0.40187909328205185,0.019597049802541733,130.8653014092144,4.217170238494873,-43.05672657041105,0.2720626890659332,18.30622274716052,0.4818762540817261,,,35,35,0.5592246651649475,37.98946762084961,2.973971366882324,1.0,0
5926911386533523840,12.910664558410645,4338096422163308546,SB1,,,0.6576525320108721,0.01768297515809536,1.4715852737426758,48.94195979268076,0.19943492114543915,2.798019550592407,5.021270275115967,0.22318513625965566,0.1893007606267929,25.832808054986465,41.2773551940918,-18.964651854896154,0.654050886631012,4.699566658281532,0.6049160361289978,,,23,23,0.43486958742141724,7.768956661224365,-0.20226611196994781,0.9980000257492065,0
6871175064823382912,8.477766036987305,4338096422163308546,SB1,,,0.39921763804602584,0.030765075236558914,0.858696460723877,11.781936281159549,0.004227690864354372,0.8508592364221375,0.2256748527288437,0.6304229589162972,0.09327419847249985,218.17289351027443,5.181538105010986,11.628369856751249,0.5310426354408264,6.940491145010044,0.4445771276950836,,,21,21,0.2775282859802246,15.611444473266602,-0.9097766876220703,0.996999979019165,0
6871357858631571712,11.95874309539795,4338096422163308546,SB1,,,0.1881144618458324,0.01580512896180153,1.5978317260742188,112.07116828682408,0.22878924012184143,49.73596950763072,14.289812088012695,0.09717706860841586,0.04135074466466904,272.4335316601423,47.0117073059082,-95.85642735464305,0.60280442237854,12.82082814342532,0.8442270755767822,,,17,17,0.280828595161438,15.186468124389648,1.1124333143234253,0.9990000128746033,0
6872254372926067712,11.276104927062988,4338096422163308546,SB1,,,2.929966633404251,0.06724397093057632,0.9746055603027344,248.4897499016464,1.5996111631393433,74.70730973348046,19.004526138305664,0.08859365273472897,0.04486885666847229,349.16470664329984,28.301311492919922,16.04885184086876,0.43442368507385254,13.299830933772405,0.4713754653930664,,,26,26,0.31450870633125305,28.214941024780273,-1.2413901090621948,1.0,0
3454391790436648832,13.32846736907959,4338096422163308546,SB1,,,0.21773685195865286,0.015254824422299862,2.154757499694824,226.78700142937316,6.902597904205322,-75.13814385992224,13.367453575134277,0.3684581689682954,0.17769700288772583,308.08739481535963,23.235610961914062,44.49199215978141,0.6398259401321411,4.332423344918363,0.6264397501945496,,,20,20,0.5572839379310608,6.915946006774902,-1.9110711812973022,0.9990000128746033,0
3455410213082274432,11.963391304016113,4338096422163308546,SB1,,,0.31943688436698475,0.04026046395301819,4.196206092834473,443.5326697856122,4.04023551940918,-110.85998211936995,36.506134033203125,0.10157976451330693,0.09901896864175797,2.295139623942896,28.211252212524414,-43.812291796009795,0.20670931041240692,4.10761721853227,0.278766930103302,,,13,13,0.3776009678840637,14.73495101928711,0.9394175410270691,0.996999979019165,0
3456274777117830912,11.52010440826416,4338096422163308546,SB1,,,0.8704535880039819,0.046975668519735336,1.6927738189697266,738.0200353230285,8.325789451599121,-238.8735339415005,10.8372220993042,0.38964232339541893,0.025930654257535934,189.1544088117272,4.653147220611572,-68.69307414472479,0.19114097952842712,9.362484332717244,0.2626851201057434,,,24,24,0.5060891509056091,35.64147186279297,-1.044020175933838,1.0,0
4529400874613231488,10.321073532104492,4338096422163308546,SB1,,,0.3299810149585268,0.02278541401028633,2.082850456237793,208.27637023321333,0.5118106007575989,87.84226070908842,8.76585578918457,0.051457898075650106,0.029671363532543182,223.38241784814517,15.008505821228027,19.754127458171936,0.061119284480810165,5.269805773101635,0.11016532778739929,,,44,44,0.2924363613128662,47.83543014526367,1.8873510360717773,1.0,0
4298298030269419136,11.971052169799805,4338096422163308546,SB1,,,1.384374497210221,0.06489357352256775,0.8981647491455078,158.57505117577875,1.024106502532959,-76.10636603915857,3.8734030723571777,0.3557643054400621,0.09903421998023987,233.93414348552997,11.915740966796875,24.37242052575698,0.4532988369464874,8.870408873132895,0.8639811277389526,,,20,20,0.5635237097740173,10.266901016235352,1.2800811529159546,0.9750000238418579,8192
4298387193793423360,10.423789024353027,4338096422163308546,SB1,,,1.762155993251057,0.04209572821855545,1.4256401062011719,272.4498647310462,0.4257509410381317,59.53485107888417,2.8834900856018066,0.13172707651967883,0.01538018137216568,20.98115115270129,3.3549110889434814,-30.461432835583686,0.13999700546264648,15.02477862808562,0.09780454635620117,,,20,20,0.40051043033599854,153.62045288085938,0.256754994392395,1.0,0
4298552464136062720,11.596391677856445,4338096422163308546,SB1,,,6.45599711381723,0.14352640509605408,1.2580909729003906,278.7601475336959,2.789452075958252,-50.05541737786749,41.963565826416016,0.10396895520003185,0.05519852414727211,226.44962915663498,58.63850402832031,16.257465863839215,0.5328100919723511,11.48366414790691,0.7519121170043945,,,20,20,0.27821648120880127,15.272615432739258,0.3188481628894806,1.0,0
