source_id,nss_solution_type,period,eccentricity,goodness_of_fit,semi_amplitude_primary,semi_amplitude_secondary,t_periastron,arg_periastron,center_of_mass_velocity,m1,m2,fluxratio,ra,dec,parallax,parallax_error,parallax_over_error,ruwe,phot_g_mean_mag,bp_rp,mass_ratio_q,m2_sin3i,m1_sin3i,distance_pc,M_G,m1_solar_m
1934736879697314304,SB2,1.6211669043561672,0.6315222111630447,35.364204,41.05397989351954,42.31638382179286,0.3872506427173778,355.3979520032873,-55.45898730562278,1.3699687,1.3290992,,344.0698807736934,43.72418447835289,2.295399809437804,0.013509983,169.90398,1.0620672,10.938059,0.75306416,1.0307498549847685,0.0223394563406043,0.0230263913835164,435.65395269633785,2.742350706250983,1.5695130438701987
2583744027673788288,SB2,5.262446026954183,0.4088942373984649,30.482931,37.76077656081716,41.12310835368536,2.614021963324164,351.8479052654733,-18.55258978242824,1.5087143,1.385358,,17.311187669579983,12.028760565456489,6.600653406965822,0.025775505,256.0824,1.0092498,7.8298545,0.5695572,1.089042972605525,0.0973599378164902,0.1060291560923596,151.5001528401229,1.9277891451288927,1.8933071957466099
2592985285466630144,SB2,2.742595743798446,0.1348201565631556,37.743927,60.04336677593533,63.52005856383942,-1.112588646557571,282.0251107316387,-34.72744046973178,1.5332564,1.4493356,,21.535786809822103,16.15701730708133,3.1757557659401034,0.038590733,82.29322,1.5175904,9.357378,0.72870064,1.0579030120159336,0.2534058393294123,0.268078800689011,314.88567563191526,1.8666134763586033,1.9201654557616152
992435451683384320,SB2,3.1457633952277995,0.0132315026134525,6.7634325,100.07884891563803,95.50251736115185,-0.7194533956451352,319.84576546584606,7.27622030129839,1.3130646,1.3759838,,97.22825356291293,52.12573403434712,12.873868466441875,0.05172814,248.87553,2.33564,7.14634,0.6035409,0.9542727399038748,1.2472944883615178,1.1902591288757476,77.67672961757263,2.694885337934654,1.5867608119245946
1045216476581860992,SB2,4.037127587890666,0.0491378456163527,22.024649,70.84676279794537,83.32187784975928,0.787377233638494,87.93093072134985,24.811473181016307,0.9712042,0.8257936,,149.4137307225937,56.07557977944023,5.276995091471263,0.014714752,358.61935,1.0278994,10.430754,0.8334522,1.1760858867665256,0.7017291234430904,0.8252937184144635,189.5017870333461,4.042687451037281,1.163405881203626
1049713891456409984,SB2,20.249557974317348,0.271616052208241,45.663467,25.877173097554504,25.09261446376553,-3.761711451583388,339.93550166150783,-22.73788349249326,0.8163242,0.84184784,,145.80302067657422,58.93131350952928,14.308370897459673,0.015891425,900.3831,1.0945827,9.643273,1.0812006,0.969681439667646,0.1257165147235241,0.1219049709871057,69.88915839311527,5.421223946395127,0.8469886787027676
2241856556377210240,SB2,10.290711783003513,0.0136345906271884,9.100758,56.90137111951519,54.46498813021287,3.0877226076792064,63.06006601653771,-9.798678410654745,1.2478017,1.3036196,,294.6695972122768,63.44702284033789,5.774266119494359,0.01170335,493.38577,1.0623404,9.155302,0.6375971,0.957182350067014,0.752167960713671,0.7199618962810251,173.18218095697466,2.9627859770139864,1.4918370966458487
2242261726411588480,SB2,4.8478132758527765,0.2872239333935737,16.314648,50.97430632898751,61.72345407625206,1.504908680804227,341.61628031346135,-2.6003495609851885,1.663287,1.3736256,,294.40099128770146,64.01662228264895,5.1744933232128245,0.021389868,241.91328,1.1024462,8.278093,0.2677002,1.210873840595097,0.2857579731146136,0.3460168543859626,193.25563635650872,1.8474321545039825,1.9286649345193625
5656308307758702592,SB2,1.2857104140808222,0.2549363287325042,28.97088,92.1545565609105,93.0380638040034,-0.6397088928480262,359.6634100594275,-15.85544033376546,1.5778376,1.5628543,,134.63403432700022,-20.51947852404037,1.9439129138983309,0.054997228,35.345654,3.0496325,10.427457,0.65991783,1.0095872334050997,0.3806183339041642,0.3842674107095635,514.4263371318399,1.8708410245033065,1.9182972205939177
329149526013530752,SB2,4.922740708955782,0.0367029822298896,4.9864526,69.383231229243,73.00349411748199,0.3511675303225815,342.9804218279393,-42.28259908866061,0.99419606,0.94489366,,29.851726644375244,34.53540858290949,4.245038438787856,0.01979136,214.4895,1.2912315,10.801529,0.8379946,1.0521777787528748,0.7159490013149263,0.7533056299038783,235.56912721043435,3.94093713565354,1.1909849854384675
