source_id,nss_solution_type,period,eccentricity,goodness_of_fit,semi_amplitude_primary,semi_amplitude_secondary,m1,m2,fluxratio,ra,dec,parallax,parallax_error,parallax_over_error,ruwe,phot_g_mean_mag,bp_rp
1817081365931079424,SB2,1.940342238093714,0.06075162141578153,1.9194946,141.2280020016753,119.93651876609619,1.6558877,1.9498458,NULL,306.38855268307833,21.038356082889237,2.3534287678217263,0.033419814,70.42016,1.9324795,9.763546,0.3433981
1822805599578899712,SB2,1.4376188337148483,0.02439509412223826,1.957128,147.3973443355135,139.22521484138952,1.8044164,1.9103307,NULL,302.53497386721784,20.28615409776684,2.2739263043824423,0.014932256,152.28284,0.9201737,9.48253,0.4258499
1863443480618105600,SB2,2.0594512421043425,0.1371922722143323,7.7669,122.30970789662906,120.22547065894115,1.5568211,1.5838103,NULL,307.6234434553818,32.07849109761644,1.3825216328779568,0.01294747,106.77928,0.9889554,10.54568,0.28026104
1883645116973900160,SB2,2.6833999370332955,0.04574928247932366,24.934477,111.11635470344896,106.82510830518208,1.4073837,1.4639194,NULL,341.7320711022595,26.265572922024592,2.1831598561607968,0.019421563,112.40907,0.9299731,10.432095,0.67177105
1927062769572959744,SB2C,1.5873092884359954,NULL,0.6594376,125.20859280549175,124.44553102673807,1.2756395,1.2834613,NULL,357.3779943444971,45.789216178405404,2.914344848074036,0.020453578,142.48581,1.4203901,10.910308,0.7386141
1958964339239224192,SB2C,1.871807528795774,NULL,0.5966934,123.97759346207435,120.44604124629724,1.4579417,1.5006894,NULL,336.05935014095445,44.046884440040564,4.048201896109101,0.04790554,84.50384,3.1530488,8.958685,0.7361851
2176083736455839232,SB2,1.65260010477435,0.08249207277156667,5.2158513,139.62568327332897,129.3829888283272,1.6484209,1.7789193,NULL,319.69056226387636,53.66222397804695,1.8716807162411957,0.010976342,170.51953,0.86576194,10.656837,0.7676468
2205311401215067904,SB2C,3.378456480392779,NULL,3.2306316,116.46546379144618,123.44447574693518,2.5071895,2.365444,NULL,337.81583184934567,63.52265635965042,2.011882345311328,0.042700097,47.116573,2.8842106,8.838984,0.6046314
2886554993164207104,SB2,0.6613276751981835,0.05035265694206085,14.017326,230.29258223411318,75.25168420745095,0.56941146,1.7425687,NULL,92.19790423686278,-34.41659177397815,6.244712248967036,0.0155595485,401.34277,0.9358417,7.957615,0.53311825
2896635453206978048,SB2,0.6169839056397368,0.04726256702928402,37.03644,82.0558444026906,244.4560388410142,1.7201225,0.57738847,NULL,95.23524915320186,-29.67120718464725,11.03499486090298,0.017335718,636.5467,0.9815112,6.987822,0.5053973
2920857385134567680,SB2,3.0650642975267717,0.033901492579909286,17.734926,100.65757691753345,107.87433728850993,1.5077437,1.4068761,NULL,104.72545213979541,-25.572104227337803,2.588936203160211,0.01791755,144.49164,1.2590061,10.004133,0.7471218
2954591157782712832,SB2,0.6723475845067463,0.005051521687499781,4.3871284,147.4472241545817,161.27386379438238,1.2317259,1.1261252,NULL,78.88023335868363,-28.750418069671202,4.355885535350199,0.012290051,354.4237,1.0758885,9.54118,0.7385721
2968797672647113984,SB2C,0.9970110290728055,NULL,6.905135,150.00567793232756,150.03794508426896,1.5546268,1.5542924,NULL,82.07740019333939,-19.521241928952435,3.0969669329013967,0.012465246,248.44812,0.9433361,9.598231,0.58312035
3034137456807305984,SB2,1.6334862044344376,0.02757559824468653,4.5943713,127.2838511495173,131.9438853578237,1.4989078,1.4459689,NULL,113.4585475342419,-11.664234418077008,2.156073384381248,0.015811345,136.36243,1.0590365,10.524435,0.6087704
3041390591413998080,SB2C,2.5495704934451107,NULL,1.9833832,133.6216519722618,128.12742600737283,2.5026302,2.6099453,NULL,113.45160036093701,-9.681258729041893,1.8231006253863116,0.023581304,77.31127,1.1193345,8.481518,0.2524948
3047036240028252672,SB2,1.2764806944113654,0.21782981464984558,13.982257,116.39263918123766,123.27225059085598,0.90742284,0.8567811,NULL,109.25985575362793,-10.582369902101671,1.2850605643158333,0.028189017,45.58728,1.1690371,10.450888,0.27280807
3206917595908399232,SB2,0.4234036644282225,0.0365040111649242,10.676703,208.5143833665281,114.35743165300228,0.550676,1.0040787,NULL,77.81048474225551,-8.556985271538254,5.671596367144923,0.19918084,28.474607,13.02734,9.422911,0.72389126
3467250755019227392,SB2C,2.1756214715013313,NULL,1.9917138,114.43108569006552,111.18715333189445,1.2768965,1.3141505,NULL,180.36552121731432,-32.226307282301235,2.5223618896185185,0.01677394,150.37386,1.1272265,10.76863,0.70868015
4486661994344201344,SB2C,1.0603939393386448,NULL,-0.27251217,152.99149790808153,147.18762571075285,1.4575258,1.5149988,NULL,265.26745872114594,7.784502709276215,1.7439648327278645,0.015751531,110.71716,0.9924387,11.0209465,0.6436777
4512984203981537664,SB2C,3.367525995493101,NULL,7.6022396,103.55211749157054,105.02073057754528,1.5940776,1.5717859,NULL,285.62482249667096,15.800282093001803,3.2158115041146287,0.027674763,116.20015,1.4428482,9.326269,0.5655079
4555928826016343936,SB2,2.5243777734541766,0.012794404157782702,3.5760667,111.81594384715088,104.81519077751483,1.2862699,1.3721817,NULL,264.5196455306967,21.613142893210693,1.9939058809021761,0.016978296,117.438515,1.169834,11.069498,0.71932507
4632837740224293120,SB2,2.324917990015515,0.0016741898059289904,5.659346,108.83665315176283,110.32517165269064,1.2765979,1.2593739,NULL,37.31721760749115,-78.46415043660497,3.2742762605451645,0.013468862,243.0997,1.0566794,9.93312,0.74056053
4678279593727349632,SB2,2.0847157326856633,0.01388388737862236,21.268024,130.19292524523524,113.13978937506278,1.4652703,1.6861249,NULL,66.39748524783926,-60.756854159731645,3.700321581033623,0.03186187,116.13636,2.4155416,8.603618,0.5408268
5230545455230982144,SB2,4.6597490036482805,0.19352665226950555,2.4301755,27.657697418081256,142.40365807508334,1.953756,0.3794593,NULL,158.57210860024801,-71.16474247307701,3.469856153042366,0.06262936,55.40303,5.26796,9.147008,0.8213501
5250224651786922112,SB2,3.165935899059811,0.009779327047306607,1.0756667,120.3339170014049,116.12293847071807,2.1423032,2.21999,NULL,144.35113925004552,-63.81275361635518,0.9616104597820011,0.0129224,74.41423,1.0155115,10.36448,0.53578186
5314401427507661312,SB2,1.0826506048994393,0.2679336490912559,28.766617,200.71857073666533,195.43782259735397,3.0868647,3.170272,NULL,127.81997856502251,-59.226989301052846,2.6607673810559187,0.019585812,135.85178,0.90874094,7.9973087,0.1827879
5377693577412076032,SB2,5.032175162895761,0.003486711783249044,30.622322,89.9043924156639,94.59211807619633,1.729296,1.6435968,NULL,177.31040281577424,-46.223082240921954,3.9288409553280395,0.076312646,51.483486,3.4897327,8.056391,0.7434592
5412841218940894848,SB2,1.9585777337952301,0.15463893643574725,9.934265,131.60427473089885,135.28087494230988,2.0620763,2.0060341,NULL,146.4734647538684,-44.32850463577346,1.5585580861242414,0.026344236,59.161255,1.8944529,10.176311,0.66193676
5432348651157744128,SB2,0.8880088451211953,0.039669042971361805,18.62292,161.4577885908914,164.8561987147043,1.6250175,1.5915188,NULL,147.3528648335539,-38.34913284083725,5.066134187303685,0.05741375,88.23904,3.4859602,8.699195,0.62990856
5458402747407947904,SB2,6.10425139789404,0.03631935171859834,10.738079,90.94917217194993,90.19463406544,1.8694183,1.8850572,NULL,152.13643011630643,-35.17451610200011,1.4872568712570142,0.0164255,90.54561,1.0626926,9.971446,0.5588684
5617822243996018944,SB2,2.1179833004927926,0.012455150429523144,-0.6286583,131.0852213870306,137.5558573788304,2.214865,2.1106775,NULL,110.46883921803982,-23.79370693976778,2.9739041865446607,0.019920485,149.28874,0.9705841,8.539332,0.091246605
5626609437844737920,SB2C,3.4916505722400863,NULL,13.285443,112.64201359189529,109.49867976505936,1.9663056,2.0227516,NULL,131.1706238695431,-34.73918000975914,1.2716519972732476,0.012340645,103.04583,0.9173155,10.450911,0.6182928
5645017873835241600,SB2,1.3621391976964115,0.048363025817383304,15.025479,135.90728784260781,155.66115105213353,1.8688927,1.6317246,NULL,126.18431641769406,-28.82846495553398,2.504379595289249,0.013598574,184.16486,1.0478195,9.670136,0.60110474
5693508260770077568,SB2C,1.743821405410292,NULL,2.812756,124.90312745171478,134.93522687984236,1.6757814,1.5511912,NULL,124.45297411007004,-26.993717024835725,2.55560444940486,0.015214123,167.9758,0.98860127,9.835797,0.35407352
