source_id,nss_solution_type,period,period_error,eccentricity,eccentricity_error,goodness_of_fit,significance,semi_amplitude_primary,semi_amplitude_primary_error,semi_amplitude_secondary,semi_amplitude_secondary_error,t_periastron,arg_periastron,center_of_mass_velocity,center_of_mass_velocity_error,m1,m2,fluxratio,ra,dec,parallax,parallax_error,parallax_over_error,ruwe,phot_g_mean_mag,bp_rp
5821851091992364544,SB2,2.709142761519255,1.589691e-05,0.03481021166004739,0.0052152127,11.2177105,113.46405,141.5979513456551,1.2479542,58.47163883952892,0.70090353,-0.935876439309409,11.05089187714005,51.19142606993344,0.33379194,1.5579453,3.772802,,242.4999802453326,-66.15827313592557,4.514694343486965,0.018458234,244.58974,1.0042331,8.466688,0.69766235
1002267044140544256,SB2,63.37614933740761,0.011060215,0.43745487559521967,0.010821585,4.1024337,72.109,29.03846144770658,0.4027023,27.816088782385176,0.3992341,-30.81469997702876,39.25317632242522,-69.05000008762777,0.17973755,0.92304844,0.96361166,,105.65204471656098,58.700670510347756,9.56190861721848,0.057748,165.57991,3.5600326,9.500759,0.9327717
5497339683960755968,SB2,1.7938440874609132,1.5600888e-05,0.28970470862898146,0.01651385,11.935615,37.268627,70.82160418888962,1.9003007,69.2212909955135,1.7353297,0.4049485900214421,318.705985815651,16.62913414015178,0.6602081,1.3916377,1.4238107,,102.78109409223923,-54.623982880604,2.037490232333674,0.0116036385,175.59064,0.9672932,10.7851095,0.68480587
3303092225883660416,SB2,7.278494015812817,0.0004786449,0.27649639816157967,0.017271401,5.420121,55.043884,43.41238981429595,0.7886869,49.94023838157296,0.81931037,-2.440623429464382,353.4566243532614,51.35661889385605,0.5806769,0.7680711,0.66767406,,59.643523682946935,11.0439749467532,9.010245597374562,0.029799826,302.359,1.7240639,11.012171,1.2698975
5390212926038193280,SB2,2.3716500584347195,8.923793e-05,0.2327881555050757,0.015645107,19.083027,46.409615,91.38249072561663,1.9690423,73.71974638801377,1.6797714,-1.1553189357644666,298.18509392731505,11.70919561197853,0.885667,1.7832857,2.2105486,,164.62576963659762,-40.878591334165,1.5952140490310478,0.020069,79.48647,1.0312223,10.412949,0.33930492
5324733675720682240,SB2,1.953878429448787,4.713192e-05,0.27663177152155877,0.025050024,7.9153776,31.598223,40.991694193765646,1.2972785,43.24588634182797,1.300356,0.07975822479775803,324.0790719067608,13.36918870652608,0.75988656,1.85045,1.7539951,,131.88306346022756,-51.565939984917414,1.9023086279837345,0.013969752,136.1734,0.9288328,10.186787,0.21796608
2189272893819588736,SB2,2.479803074580281,7.317339e-05,0.006941898437239598,0.012683596,0.89905137,51.378147,95.10363913835332,1.8510523,104.24389645201357,1.710595,0.2519248203003224,79.70066401144156,-28.917679021175605,0.9448889,1.16589,1.063663,,314.36556171326964,56.76836863371013,3.428240680087484,0.008350596,410.53845,0.77722305,10.779721,0.7028713
3054679460748580096,SB2,4.058300321640056,9.0048256e-05,0.004383588575003021,0.011012179,-1.2564496,61.064438,96.50698963648661,1.5804123,91.52707248711816,1.5538808,0.05438960324561559,25.358697791876303,-1.1293862613934853,0.82358885,1.4759804,1.5562874,,111.12465044178205,-7.558416361862638,2.099303093342467,0.014617588,143.61487,0.9302711,10.574386,0.55323696
5718637667735404160,SB2,120.23126846713467,0.06400947,0.5803110176915907,0.011812489,16.39151,53.70106,85.01842352459155,1.5831796,81.44476788383034,1.5151789,-11.422614827392612,288.26451741279806,35.65364893604588,0.75364256,2.3435695,2.4464011,,118.03276940896933,-16.877720338254047,0.7877962709690631,0.015996994,49.246517,0.83099496,10.455753,0.26272678
2144871620690367488,SB2,34.320416031355855,0.0028701974,0.8028054364578576,0.003429139,37.11152,70.54719,36.047271864294096,0.51096684,42.018876335834385,0.4487102,10.687803866734052,31.20803641952182,-22.23984021105852,0.13233915,1.6268923,1.3956828,,279.3303335189728,50.29530195114051,3.482569450824374,0.012671552,274.83368,1.0747541,8.839237,0.6595068
496298245740853504,SB2,5.941673675817115,0.00015631333,0.008760341623920686,0.0050898925,2.209842,141.1014,78.80754638536607,0.55851716,74.96973861168725,0.5958193,-0.6699636735135865,261.8936309039496,-8.009547057078517,0.3113258,1.4702368,1.5455004,,72.6566803507566,69.40379037876399,1.9335165914943755,0.014240578,135.77515,1.0918248,10.961902,0.8323965
497555816463497600,SB2,7.874364221980889,0.000120903875,0.38810617516295687,0.0052441135,14.520747,190.2688,55.63529726879351,0.29240367,47.68730011908411,1.2801273,-1.0337380570885495,90.72904981636319,3.1912874890008527,0.23922493,1.817411,2.1203172,,74.87217373615543,71.60775344503773,4.964917462578403,0.16469137,30.1468,6.9284563,7.8395543,0.22485065
1927627781108785152,SB2,0.551080107287528,2.9634343e-06,0.024186377552865873,0.012815139,14.913632,55.822044,94.47066234538963,1.6923541,91.97355103093821,1.6941241,0.042202525156955224,98.31100663366574,-14.257989830209537,0.8428542,1.5394893,1.5812868,,342.87957910455,36.504859006983274,5.1171210448782265,0.20639563,24.792778,10.056474,8.368604,0.54984665
521369412957796352,SB2,2.81324485342276,0.00012980281,0.38294166926134865,0.019863926,8.717526,28.691547,60.446405604786584,2.106767,60.79315662887381,2.1161742,0.6443999187813229,298.64888032177055,-27.639248067269598,1.081338,2.7373152,2.721702,,28.899079324414334,68.59536961171158,0.9496244991961138,0.013002742,73.03263,0.9652665,11.047794,1.1459932
5647090762490741248,SB2,1.6789848152676081,4.4709464e-05,0.49994777803102997,0.022486024,8.481743,36.271835,46.054345844336574,1.2696998,43.66222663184255,1.3643994,0.14506141927521043,77.70207623609285,0.49910013531436365,0.67347693,1.9848747,2.09362,,129.35618823332007,-26.03076986873455,1.4959443146752909,0.016993294,88.03145,0.93599784,10.045752,0.21032429
5707984671366568704,SB2,114.03259363347506,0.10286911,0.18249548040687,0.017392803,14.772466,35.651268,43.690737890147865,1.225503,30.91721747200353,1.7086658,11.080770452951604,35.95891616639759,-4.393465649235145,0.5089074,1.3317287,1.8819354,,126.62551393851156,-18.171493078579225,2.569717074575374,0.015852217,162.1046,0.9495711,10.731925,0.61142445
1940800720689369728,SB2,21.30477995801601,0.0049276417,0.2971719836647402,0.012394457,5.9401784,67.27406,38.37948526867449,0.57049453,48.31948912102659,0.70094573,-7.979827102492196,68.14768700582485,-6.5979259073033205,0.3767803,1.5162603,1.2043442,,357.4938684994792,49.59727779369051,2.6427218607573084,0.022770405,116.0595,1.188889,10.187458,0.47725677
6143609700823913856,SB2,5.908656318030164,0.00022104167,0.01571155972593871,0.008079348,4.645417,90.21452,78.63074822728395,0.8715974,97.4869750922637,0.89749247,-2.057481315078959,336.65371739502797,-22.078723043951992,0.52059925,1.7192192,1.3866825,,184.23672792317487,-45.20195349708243,2.4942635245562235,0.018757783,132.9722,1.009848,9.507997,0.475173
5599780323342794368,SB2,2.7961666825402647,4.482619e-05,0.16070900890412324,0.01847299,6.2977633,40.71688,93.01869016731564,2.284524,98.26923158516618,2.534421,-1.0303815024030631,306.17348601341513,15.83129759373499,0.61701304,1.6368415,1.5493848,,115.62977375173327,-28.987041190019145,2.030054808504047,0.037970994,53.463306,2.6537023,10.116887,0.47528934
312915962679474176,SB2,95.63859773015103,0.08544774,0.2713460620520681,0.019122949,6.844708,25.625538,29.40682945790083,1.1475594,32.23198709524354,1.1847717,35.27493379298599,61.823573335521296,-35.912215481399194,0.39125025,1.3332527,1.216392,,14.296592910675546,32.10441179695571,2.806718227651577,0.017439662,160.93881,0.93288857,10.366663,0.70037746
313645316845541376,SB2,2.1274129642631063,1.8785515e-05,0.005524048570986375,0.008588994,7.85479,91.206184,65.42210278585549,0.717299,78.02136068886753,0.76771826,-0.463112984143188,351.86297376658376,-0.18218843800162876,0.30813572,2.1142993,1.7728723,,18.22087849776543,32.075390769294714,5.930151955112623,0.03954192,149.97127,0.94932586,7.01851,0.036173344
235912765341491840,SB2,9.534497946772746,0.0004383802,0.011898455217460245,0.0067975996,2.5815961,110.99946,44.750065092480135,0.4031557,48.222979338802034,0.39754543,-3.932715890202409,70.2439247056689,28.39249342174987,0.2259636,0.8403298,0.77981114,,50.94344788310561,39.181929115117825,10.152507655770759,0.021464251,472.99615,1.3083721,10.175296,1.0916901
3387271282782182016,SB2,3.1633013073921297,2.1278009e-05,0.008541081573103832,0.002306849,36.17479,458.59418,79.76367983990156,0.17393085,67.29997631295511,0.6792347,-0.6638350669620997,14.50117711360821,32.72050017278689,0.12534039,1.8937671,2.2444856,,80.10195857816446,10.890265753070063,5.487765772112949,0.20163299,27.216606,6.7733717,7.3912992,0.24668789
3387316500198205440,SB2,5.563359539832193,0.00021652813,0.02667511680597852,0.008734874,14.375343,87.04801,65.33396168675296,0.75055087,80.3087178461598,0.8317492,0.7830336970685589,245.5224529494996,-1.0363382463048088,0.46474406,1.158112,0.9421648,,80.78021122908926,11.392176700442755,3.5019926508859784,0.030799873,113.70153,1.283462,10.628116,0.7613716
6545825828948305536,SB2,1.7424625934549471,3.6051272e-06,0.0020554013319099697,0.00092986354,7.779999,845.4325,112.46474569762434,0.13302629,112.18875302618734,0.13298874,-0.1875239470262661,15.796043406852887,-13.633897552248543,0.0802909,1.6117172,1.6156808,,339.44878378704135,-39.857105175619914,10.328019359934205,0.01961639,526.4995,0.9949509,6.4616437,0.69527054
2275159492270440960,SB2,33.673240797845644,0.0034127445,0.09291739106015312,0.0063414155,8.317658,114.59583,43.777647682990896,0.3820178,44.21623076875737,0.39618093,7.757947169278896,114.73820542413796,-15.3678194704937,0.15705186,1.2552551,1.2428043,,312.8161821552487,72.94809543194114,9.006811745227395,0.017655812,510.13297,1.1944543,8.211233,0.6212802
5769020550391370752,SB2,1.1891193663576518,2.306638e-05,0.048475531164219224,0.02285108,9.373408,31.443693,29.158313429228816,0.92731833,29.212496243486296,0.9124807,0.4691761681173546,318.2385031041143,0.9400724136789238,0.43707326,2.3591292,2.354753,,243.93363922983735,-81.92173024330526,2.202821621592627,0.035176035,62.6228,2.0060718,9.149904,0.14384079
1423992421259152768,SB2,1.9841179342066708,2.0279494e-05,0.14091984150270298,0.008496348,12.769271,62.56899,64.24617195729597,1.0268053,63.263689974106484,1.0201458,0.5124749580880487,61.69849654895677,-17.734508323118416,0.361949,0.94863605,0.9633683,,246.5907412260995,50.791512249097856,5.980189200278905,0.012290526,486.569,0.9264968,10.428518,0.8697605
5608348370768304896,SB2,1.6788373363682414,1.3915841e-05,0.03269870427956134,0.008326104,11.062683,96.76949,126.92195192358322,1.3115906,119.42982864045948,1.3812103,0.24134673847088486,40.46971514590292,19.581538516121064,0.78273433,1.6359882,1.7386189,,103.0644833831539,-29.837022850617153,2.011184837043733,0.014555476,138.17377,1.128056,10.022274,0.73569584
5865652508511773824,SB2,0.9597954638027733,5.687194e-06,0.339572870272953,0.013452592,30.306879,53.58701,57.77356530557808,1.0781263,57.49261966679554,1.0384703,-0.29572595535590784,345.36543870147364,13.781790847272326,0.5051352,1.2109765,1.2168943,,207.76723039653825,-61.31861231928661,2.5590999972834663,0.020968495,122.045006,1.1106415,11.223035,0.7824774
4991950332483037056,SB2,32.64197284806379,0.003908069,0.11825276687651298,0.006413463,5.701248,93.6582,31.993337608348906,0.34159675,37.663847522750075,0.4799076,-14.503087514174354,58.22538322810869,61.270448011860445,0.17502901,0.8592804,0.7299108,,5.447480138111641,-42.94576082014991,10.880202688250888,0.03261479,333.5972,2.3916721,9.913629,1.025135
926553024184611456,SB2,10.132906117347805,0.000943214,0.3611681359535675,0.016424906,3.2543666,84.161,62.60764486535797,0.7439033,61.21771492682082,0.74567866,4.606733630352872,287.0860446177363,6.854140516185395,0.32203996,1.6016791,1.6380447,,117.83049419641794,45.65246970304942,2.3049840985034935,0.017559517,131.26694,1.1367826,9.879377,0.70363045
5620537419238080640,SB2,19.502924193529942,0.0024848664,0.2989328587731753,0.006221694,14.796268,86.492455,107.39585428162046,1.2416788,110.26962659458002,1.2946587,-6.75740427144104,79.71057082790549,47.669065786285586,0.573895,1.2481647,1.2156366,,135.49392796409148,-41.15068965269622,2.544304368558342,0.011580523,219.70549,0.8287663,10.8099785,0.6856489
4012411778532170368,SB2,8.070077549521512,0.00017368101,0.038296062680982124,0.0033222868,3.0707872,248.32014,41.53531503588936,0.16726519,48.46170834670768,0.18837944,-0.7785944753006196,52.341828050342606,3.023380664226355,0.09016547,1.066951,0.9144571,,188.99090838331668,31.73262503229251,15.31398648520889,0.028156428,543.8895,1.2121558,7.80462,0.7452016
281161963793005056,SB2,13.756934403390003,0.0010949441,0.5104050814281149,0.008423583,6.080178,54.245884,61.69776645478296,1.1373723,62.06016377795039,1.1744801,-3.4723294518445056,82.37268555078612,2.1512553576743474,0.32633507,2.1670177,2.1543636,,80.57446865525453,59.10835397924929,2.070420571093356,0.019715061,105.0172,1.0035219,9.725628,0.62659645
283083772678316800,SB2,2.597512207660947,3.5193483e-05,0.10838688701798539,0.009128616,8.836292,86.5176,99.79173508155516,1.153427,102.34818469668137,0.78108495,1.0890161293064917,327.6853750451063,-4.092517427918177,0.54380786,1.9677358,1.9185855,,84.59790739376399,61.29029187712932,1.9768430112129265,0.027555663,71.73999,1.984797,9.684155,0.6767168
4580476896269113600,SB2,6.051228611375555,0.00016332678,0.003508657308546501,0.006530047,5.580283,109.03618,59.01221549246142,0.54121685,61.43248568457748,0.5525241,-0.782495957008444,285.1608683752374,15.430150877614832,0.2863634,1.6152662,1.5516292,,266.4380436255022,23.265626627996134,2.2692558952694926,0.013872557,163.57878,1.05885,10.151735,0.45869923
3428474205426839296,SB2,0.8915037634716239,8.067314e-06,0.5021135173788973,0.016534006,25.616167,29.9185,59.526761871241874,1.9896305,60.31509227667988,1.9581145,-0.37488115599184907,337.9674534100591,32.05313962075108,0.37547854,1.9430255,1.9176297,,85.842102816683,24.12084048152663,1.2905291278905988,0.017351454,74.375854,0.90255004,10.499714,0.74140644
5388430720769436800,SB2,44.29092797410134,0.0062437505,0.5902853284470215,0.0040992275,14.88726,85.75039,66.70701391632224,0.7779208,47.13425876160005,0.32833412,20.321553855811096,84.20056270196649,8.881965350157055,0.11931335,1.905548,2.6968367,,163.86305217976425,-43.02048703524,9.805199938307524,0.04583488,213.92441,1.4511944,6.3920913,0.08485508
2691360205711417856,SB2,40.355627909254835,0.0032044216,0.14360527760417865,0.0040439167,15.825725,186.99983,32.098327212502944,0.17164896,31.760428450412242,0.17252739,-2.998502191035536,296.11811832795587,-4.884885346512552,0.0826798,0.86065066,0.8698072,,320.9538285574099,1.615988426009065,18.292711189746917,0.016888179,1083.1665,0.9073729,8.721009,1.0491514
348029656786807168,SB2,0.5577368914752615,1.2273874e-06,0.2733905220906912,0.007991845,12.167958,87.213,52.74412008596398,0.60477364,58.29866701622262,0.64594066,0.2675068505008754,323.0503116043004,-12.332763955304605,0.323645,1.4425479,1.3051056,,23.798057717538804,41.39724449637827,3.9660851248399633,0.019742534,200.8904,1.140625,9.420341,0.515069
169777278373718144,SB2,13.698003335471027,0.0014565117,0.34461567901356965,0.015640989,9.891413,47.17299,57.446563100887104,1.2177851,57.92237022424564,1.1609375,6.425542387735547,25.14161263101785,-9.04023466391941,0.40232557,1.6435343,1.6300333,,63.20579106547625,32.81061267289672,1.8188674886685452,0.018508328,98.27292,1.1165316,10.754013,0.97811604
537935965110374912,SB2,13.850964492503664,0.0009513022,0.05766357900532447,0.012013795,10.067486,53.147415,62.80021675258453,1.1816231,63.24456271953984,1.178497,-6.190514283030141,87.63929730535884,-0.006248976728226235,0.4293805,1.9402603,1.9266285,,3.649595714068673,73.64960864860072,1.5828997018175597,0.014748396,107.326904,0.9157784,10.490884,0.6643381
3054037552114001536,SB2,3.837636390871831,0.00011920099,0.39086063731500503,0.023888879,6.844395,24.158602,53.48506618763417,2.213914,52.563851430063025,2.2046716,-1.5549582944364615,31.44152967312142,27.043760603095443,0.8181614,1.9527045,1.986927,,113.94757743330469,-7.831637599463256,1.1210047565906842,0.033084914,33.882656,1.9939728,10.649779,0.28661728
3054662280878592768,SB2,12.704725635040107,0.0006934258,0.13856251480102547,0.014836004,3.96107,52.483963,89.45585027501355,1.7044417,90.1311670763302,1.683691,-4.141512742751427,17.940106783653206,-17.110637969189508,0.5247285,1.078799,1.0707159,,110.55610379158445,-7.70108774580527,4.166997910021107,0.014668004,284.0876,0.9368079,10.432444,0.7504444
2146411078704684288,SB2,2.924498928626839,5.5703866e-05,0.08187284967622285,0.017281951,2.3596144,48.03188,101.56404143098226,2.1145132,100.2147318247248,2.222167,-0.4189282149044328,277.7955564420273,7.723183215754591,0.81995696,2.0094695,2.0365252,,281.9301978951933,53.19935330590009,2.1986305509279087,0.014535162,151.2629,0.90277845,9.112383,0.19871807
2147202864515522432,SB2,1.642357644949402,2.0179421e-05,0.6118043845101006,0.01633098,15.653551,29.549948,30.561686269844284,1.0342382,30.02730436818657,0.8867782,-0.1344156197449163,316.6898758982092,-24.36473065897389,0.604201,0.8857317,0.90149486,,279.78976379178545,53.80203541254186,5.074754347678875,0.010200259,497.5123,0.7981768,11.345374,1.0003252
2148282584933795328,SB2,7.590036176716835,0.00028202942,0.24133513539734988,0.008677054,0.6788714,83.34927,82.04850126145308,0.98439366,86.13366458811429,0.9931424,-1.116687990655282,286.0323225795554,-0.2260962336121025,0.4695004,1.8733835,1.7845324,,276.5398906500673,52.2592182895827,2.229654873733854,0.015534021,143.53366,1.1766905,9.407679,0.26728725
6669534974567148416,SB2,0.5686301668319247,7.590288e-07,0.20885410211227595,0.0039429925,21.509207,146.78365,79.43931238630228,0.54120004,78.67573969732634,0.54008204,0.1273883278554175,281.0592416644588,-36.694213376988074,0.24459526,1.9107828,1.9293275,,306.5167934760188,-46.158169899761624,2.4833950124463557,0.03346191,74.215576,1.517487,8.907096,0.40141106
2856346873261383936,SB2,1.7158381841397041,2.4604751e-05,0.010728237998050259,0.006837558,1.5449438,121.50917,71.53936993610792,0.5887569,71.57971888309682,0.58563465,0.2550000803061116,91.43107149437306,15.520071034671222,0.33428317,1.4341125,1.4333041,,6.832992148897066,27.839958372284112,3.4519040077151852,0.019405853,177.87952,0.9820928,9.527605,0.621624
5371624891701143936,SB2,1.731260397466561,2.292007e-05,0.00727188070083519,0.013490058,-0.22197337,71.58682,104.0236039936565,1.453111,103.32951182920925,1.452424,0.28962819721531713,348.2107094779669,-9.106232021057368,0.77466047,1.7364658,1.7481302,,177.18008600113473,-47.29916801102648,2.229003290650386,0.016407065,135.85631,0.89477384,9.792949,0.37576103
1923079101505163904,SB2,2.3679057576207754,3.9913233e-05,0.1600364465331936,0.012430413,17.138546,67.57601,20.755178352673887,0.30713826,21.79629345356601,0.3096643,-1.101932848031553,300.3015450922485,-25.39064309510723,0.13349304,0.9031703,0.86002994,,351.8909157483082,39.28406483855777,11.815688581509598,0.04117949,286.93143,2.5449183,9.370559,0.9265566
4526211942989169792,SB2,9.085909121341224,0.00055675243,0.1849929966554118,0.00931187,18.95594,99.916794,83.91050563419091,0.8398038,80.31009236669625,0.8257556,-3.3286966223576036,288.35386918772303,13.163484713949615,0.42557898,1.6349301,1.7082264,,272.17950331499617,17.623171670612283,4.001701219076614,0.016715566,239.39969,0.95481575,9.038735,0.34759712
6382866901359528960,SB2,8.54767310091151,0.00036541605,0.03576865701701343,0.010624508,9.970087,68.680275,55.6563048818159,0.8103681,64.702103512603,0.89781976,2.0691171420523076,285.54968469877326,3.112552291255531,0.40126127,1.0105132,0.86923647,,333.85405799971727,-72.43844844391492,4.268380943038269,0.012245343,348.57178,0.91370195,10.64101,0.8052912
3055682043550500992,SB2,7.672850155240515,0.00014510166,0.29229504208036705,0.0051408354,9.578506,110.3592,83.5185030097904,0.75678784,82.44054423480307,0.77205145,-0.8349068634759806,53.96463003769336,1.3076989856164514,0.21336098,2.046106,2.0728602,,112.39101661932455,-5.016318048444223,2.7591215162702376,0.02625889,105.07381,1.0017809,8.346438,0.3155613
1940342361775301376,SB2,20.335070255203824,0.0046590245,0.3232404524797001,0.014907391,-0.054354955,63.36718,35.26031404649268,0.5564444,34.943532629870575,0.6893844,1.4518351087759476,337.2086730343687,-9.167549185352764,0.31168208,1.264227,1.2756878,,354.95847340752243,48.72451742679761,4.1411525312226125,0.012993114,318.71902,0.9718211,9.717903,0.69043255
1945476733180356224,SB2,1.769703832583496,1.7151422e-05,0.12608792473155384,0.0079981,1.7320688,118.346886,148.27449803346394,1.2528805,129.72937186964552,1.1811893,-0.40032834466166645,24.736083952549304,1.4775091439372823,0.6390665,2.0403817,2.3320587,,359.70486865908896,53.67214599839994,3.4261884769518662,0.020340955,168.43794,0.9355877,8.226684,0.14359379
443999635867486720,SB2,1.9297545191689525,4.219772e-05,0.026291480136619146,0.01768135,-1.6291126,49.913704,107.84246146057862,2.1605783,126.47878942932546,2.872048,-0.892692549765456,359.91782260168566,3.856719235427009,1.3394334,1.2469229,1.0631922,,54.87532152524948,53.09240265410605,2.929985075845141,0.016646124,176.01605,1.051727,10.998009,1.0186987
4042267470644838784,SB2,3.9779371428989903,5.230255e-05,0.37437148020792294,0.0064889845,17.510271,57.79094,186.69279302407278,3.2304854,176.7024055603605,2.1045706,-0.8145478722286511,30.471554781014184,-15.395461066701028,0.5950926,2.2453046,2.3722496,,269.2314786946414,-34.75037325792478,2.2794578510938215,0.033030257,69.01121,0.81354547,8.553862,0.27312946
1955599563080439296,SB2,11.634251637531332,0.0002501423,0.395581111796935,0.0055780457,28.973816,80.72142,59.757065417465775,0.7402876,64.02984706511863,0.7862975,-4.936103203257315,100.72408910839503,2.5550215512783385,0.23028716,1.0782388,1.0062869,,333.7524570401523,39.57254381019966,4.350193834084183,0.014346868,303.21558,1.0281712,10.3845415,0.7812576
2146312363176444032,SB2,15.886366950797402,0.0009791803,0.03684836591331221,0.0063473624,15.957871,99.309395,49.42736865096419,0.4977109,52.63374330417095,0.5051126,-5.10216083551586,214.84811235935746,-34.437900912196554,0.20494269,0.8917087,0.8373871,,282.06802581327594,53.06102671360251,7.570232500068663,0.01670776,453.09683,1.4326478,10.365045,1.0409241
1334798702280994560,SB2,60.73498461471924,0.022795126,0.2954175492585669,0.0077061076,35.338703,60.56349,74.08393737515942,1.2232441,76.05663535835151,1.292656,22.367707385528572,40.76998309807204,-5.56925087166194,0.45227793,1.264788,1.231983,,259.25076698668965,33.38685178979349,2.955166368668501,0.010910456,270.85635,0.98353094,10.613539,0.6437006
478033540834726016,SB2,62.25601684565424,0.010790844,0.6956773328828962,0.0028109227,35.002743,101.05591,55.20837067283822,0.54631513,55.91127862713383,0.5453331,2.6665424087649026,3.2511076802240804,-34.39322401633011,0.18120885,1.5472114,1.52776,,75.70778941410934,62.62898570940592,3.5649617117663848,0.012142113,293.6031,0.8094056,9.151001,0.79401684
5371736114177898880,SB2,42.698028560821,0.004444966,0.8624115230414194,0.0076262085,32.77177,27.423538,19.510682386001935,0.71145755,23.22128833608508,0.64048415,-11.60658053912255,29.185215759666526,17.196450260449744,0.18899277,1.3076473,1.0986938,,176.00900002456723,-48.694315086443,2.8886702299379183,0.017731,162.91637,1.0944983,10.3872795,0.68101215
1921649358430343296,SB2,8.695495806103414,0.00029837343,0.4571489905501718,0.0068802517,24.895935,90.24715,32.459438419734205,0.35967276,32.73641260983431,0.36083958,1.2919736367861647,293.08991453410596,-42.21058605172529,0.19937897,0.95482033,0.94674194,,357.7301008502869,41.3833987899483,6.7362226994244825,0.014256151,472.51343,0.94735783,10.10543,0.8605671
875927626191621504,SB2,1.5754033136791454,2.2891574e-05,0.01536207090655431,0.012381491,0.04755506,74.9842,109.91810461612258,1.4658836,107.03308927686471,1.461125,-0.18949615029018568,22.77864980969585,6.360379335050107,0.78858835,1.2730483,1.3073623,,118.38997128480555,29.678181992492018,3.2789873359063684,0.01545799,212.1225,0.87425554,10.32215,0.6320982
3329836712360005120,SB2,0.5744558032208444,3.827591e-06,0.17758287687469954,0.020643484,13.107374,43.051292,37.06981432260198,0.8610616,38.734164595662946,0.94396555,-0.12857298594764036,343.725878866643,12.189140814998048,0.43675938,2.5069823,2.399261,,91.16691548287064,10.509780307163709,2.473459144068808,0.08024417,30.824162,2.7105267,8.123029,0.043855667
2062941997083986176,SB2,2.647210928622253,3.4527762e-05,0.07767411307220412,0.011575308,8.873652,85.771065,73.07660995968506,0.8519961,69.66007613069398,0.8481158,-0.3543921761434717,335.7879456563151,-27.91394766760006,0.40154302,1.3356357,1.4011428,,308.9443006168358,36.79157308578238,2.8838462789770736,0.01118715,257.782,0.79815555,10.409845,0.6296778
507862397951069312,SB2,3.501866556240607,2.4301175e-05,0.5181930336088033,0.0033605723,35.826027,186.78702,34.40973889444398,0.1842191,34.4897802024236,0.17689365,-0.17309471562226372,86.02330620654978,-9.172009496298763,0.1021649,1.984315,1.9797101,,29.577559789730504,59.62585768835672,7.945906066219059,0.026581883,298.92188,0.96626425,6.652273,0.07221365
5152756553745197952,SB2,2.728328587421643,2.427969e-05,0.05354053935897096,0.0040053995,19.277178,211.98427,100.97937190879078,0.47635314,116.52437799897938,0.4899673,-0.3873159602779733,318.90496970171665,38.02619145379952,0.21716815,1.5329432,1.3284402,,46.00004676019218,-17.737774887386617,5.238003401357599,0.019782007,264.78625,1.0292261,8.306079,0.5176554
5520271201560495360,SB2,3.0792134590524474,0.000106359665,0.011647165270569946,0.017386707,2.1819384,45.051743,95.85452605155453,2.127654,87.83156327927651,1.6501429,0.4142386983367962,34.35158557625865,36.17434499195294,1.1112524,1.6699297,1.8224694,,124.52580744611262,-43.88240917352094,1.8605984996922953,0.059844248,31.090681,4.510619,10.314315,0.39785004
6131700856028045568,SB2,9.466868787376924,0.0004274464,0.07553123365302718,0.006359432,0.5708639,128.88455,67.86866307791212,0.5265849,65.03028330409298,0.6151906,4.012731350305209,316.36270395168646,-13.935228659523178,0.3140074,1.4275156,1.4898225,,187.54938781465762,-47.34163234810038,2.4717942517680855,0.016754573,147.52953,0.9400175,10.369612,0.64189816
6108966082301132928,SB2,7.058885111570118,0.00033580445,0.24723852572126148,0.010165218,27.863844,62.20828,79.46246122126732,1.2773615,69.1903455347687,1.181812,-2.6773363358843953,269.268010014442,-7.0677918383196285,0.41074717,1.2502207,1.4358305,,207.12058677319433,-43.15016490372724,3.313748874071783,0.36452946,9.090483,17.659208,10.237201,0.67112637
1761000397394562304,SB2,1.373142567059181,7.0308843e-06,0.058325574013859405,0.0048319628,39.0391,160.68797,125.45632854056731,0.78074497,124.90494339884957,0.7814554,-0.4519696998708004,332.5618321879136,-12.346287420240394,0.40381044,1.9343699,1.9429092,,311.6283334777636,12.622121646985764,4.070688556884144,0.02935167,138.68678,1.0341077,7.974948,0.22805071
5830652167175246080,SB2,0.5274363571057044,1.055032e-06,0.1940703935628774,0.01144114,23.816475,77.80501,77.22415754273501,0.9925346,91.57397912745702,1.0552665,-0.08769560010730355,328.00860609971824,-11.894392626159828,0.5268553,0.96400744,0.8129456,,251.6574537589751,-60.636089761278875,4.0103725408065785,0.020403,196.55798,0.897951,11.065189,0.8918638
5314203687213067136,SB2,17.53081349200363,0.0027116926,0.4065344792656645,0.013464068,20.96189,38.603077,35.296090334508335,0.9143336,33.95090275011486,0.9548412,-4.113489616877303,34.632606226740165,17.875383953262535,0.41534963,1.6332288,1.69794,,141.1390983059092,-48.88785818475401,2.5184842984851854,0.014713831,171.16441,1.0187235,9.939877,0.3300085
4466305777801795840,SB2,10.559530092339246,9.561347e-05,0.4204498552145888,0.0019827022,7.486815,260.03378,74.00458494354174,0.28459603,94.56048693866668,0.31181645,-4.241638515851605,10.03752176136444,-18.41988108699913,0.123008445,2.0942779,1.639016,,248.85948981494673,17.057333718356503,7.415216369828968,0.033616457,220.58292,1.1408595,6.4058537,0.081754684
