source_id,ra,dec,parallax,significance,period,ruwe,a_thiele_innes,b_thiele_innes,phot_g_mean_mag,bp_rp,wobble_amplitude
5933528144501284480,247.70111972838563,-53.88159280568761,0.6921211332660379,8.690724,875.1064090413962,1.5189159,-0.10252865687769898,-0.3254858831132383,14.059396,0.8519535,0.34125237814138315
6658123517042686464,288.164090058716,-50.271765612752674,50.703788497178685,24.700499,165.66556809692727,11.731856,2.978714994421201,-0.31378457996480896,13.393102,3.2563276,2.9951967849564385
6659335904708865280,295.23886791072084,-48.03499335066158,1.534418317659636,19.095173,629.8791482258597,2.7434003,0.667397805291773,-0.04584877118670691,11.536586,0.43316555,0.668970806782782
6659551232891292544,293.7112441466667,-47.58061458330309,5.0763487621805,40.969162,238.85521421719238,4.0274425,-0.6326313355914218,-0.49916143718779366,12.11478,1.0171766,0.8058439967807478
3456101019920530176,88.05399101162682,36.725629065314735,0.7889124805817881,27.81566,890.8976091302483,2.3964195,0.25070846878393244,0.45242256641926754,13.139549,0.747612,0.5172435740783838
4298083934743923072,296.3145324057806,7.918637451035719,1.859263661637168,44.346333,439.94121145514566,3.7661748,1.3004558047512795,1.0946265970009748,8.296504,1.2823825,1.6998213691365431
4530006636798269184,273.6637217289806,22.572458364259646,1.6547146801085582,33.299423,787.1598700625991,3.3659961,0.38373690518107884,-0.9442139024152886,15.079229,1.1831923,1.0192123948972855
4530394077206541312,275.0694793356301,23.252027724126908,1.4413094279085288,29.79346,832.7275152164734,4.8395853,-0.9837442163126988,0.33194741073239625,13.60311,1.0341864,1.0382397442886822
1793264363520401536,328.0807200535587,22.325670482358227,1.930955010893473,40.569183,721.1889570030554,2.331621,0.6487966306567036,-0.2406593853370997,13.216162,0.9695749,0.6919927800940712
1796680687884560000,328.1752921735012,25.70896053744039,1.766661066276668,19.729185,474.516925720544,2.0003865,0.804223705784809,-0.43918486250367406,15.156165,1.6371584,0.9163291506869254
1797007964391892608,323.0663318389315,22.43353049706114,2.541030495574798,32.051144,770.7255448851432,3.2679794,0.9871003091590455,0.35523742744655584,13.717269,1.1790705,1.0490760936179655
1797483636312773248,323.2423405713154,24.26203893876239,2.6359676321979015,41.54003,744.1774545602062,6.7155147,0.28710390921887946,0.9921387406867554,12.253425,0.7339468,1.0328445843689473
1797607782343855744,324.95565941559886,24.122237244910167,1.4369502111465524,13.193389,550.8199224134491,1.7954491,0.335886944202022,-0.32454162886671495,14.627315,0.9595852,0.4670624242570074
5542631655988868608,127.37296321042176,-35.558782486450774,1.2753816870630097,21.252161,509.72592043923726,1.7674818,-0.15182734570151088,0.11821921332748088,12.803504,0.72448826,0.192424856249224
5542783182435431680,128.2265634398188,-34.52682982695593,0.8145650016709989,25.689207,751.6503130274691,2.0170207,0.40663554282623404,0.257326287138662,13.669251,0.797699,0.481216461420591
5542794044420977792,127.67774907919265,-34.54466988305481,2.319166975514943,13.039933,632.7734447282851,1.5017923,-0.2688172048307355,-0.12685896443570924,11.359097,0.8069725,0.2972471807615846
5251685279960125184,156.14737220643556,-63.935003219301045,0.7824238854323428,17.820463,567.9336770869636,1.471636,0.104352390784573,0.11761835511003359,13.527652,0.877058,0.15723707870997286
461982114181879808,48.05480945819232,58.864792099497066,1.8305209546955117,27.197264,261.6268959343326,1.7910627,0.002115737589519469,0.3798643256124844,13.226633,1.1689692,0.37987021759882056
462740261807115392,52.16643588572569,61.80052276574606,1.6451959828774418,44.271732,450.24208472878485,2.6325655,0.3194209939648075,-0.6624630544116737,14.453451,1.1244593,0.7354502497422308
5823755373094900096,234.84950915019127,-67.37119082549505,6.8589017029431245,91.686165,744.8640308895563,6.6684537,-0.0936759505696734,-1.3560039772794317,13.557314,1.6170244,1.359235803719417
5823916073592266624,235.04341684235274,-66.44378733660226,3.9008450876881753,12.171888,203.72130868353415,2.0374482,0.18019619556870464,-0.3122536359509824,12.424715,1.0336895,0.3605176861986711
5823924874011018112,235.3195397873899,-66.25220886172796,0.49751820361466886,14.043751,980.2616475996365,1.5623119,-0.23667367457514005,0.04285846666948681,15.346222,0.91547585,0.24052292282058857
5917170224586685568,257.70653081962234,-57.179352973989545,1.7329891511279683,50.80269,738.0461595491918,3.3121865,-0.285508611351464,0.4787107563790101,12.342252,0.9543419,0.5573860021823345
1836942604683100800,304.08595681585894,27.72030703055005,0.9981952062176295,35.87058,766.0043202960211,2.4838119,-0.38741269208000606,0.16369526528498318,13.421997,1.4135828,0.4205766682323196
1836985245119330944,303.5455447002806,27.83531025345743,0.4127044638126334,8.149257,947.7944022656557,1.5588344,-0.41327547632783507,0.07833683458489435,13.769104,2.9609432,0.42063437684856436
1837233116268919680,303.56165371060973,28.594314391598292,1.4282049788860276,28.220177,482.3307712803359,2.267961,-0.604502984821793,-0.23630554073255444,14.929748,1.2901068,0.6490486632290077
2203369109622206336,331.1036923596591,61.452369390262504,1.5981578056727348,13.089141,261.10817970609264,1.5103039,0.22303883256110457,0.03607948914966968,11.841673,0.9578247,0.2259381560682515
5932883590148476416,240.83864059486797,-53.52684868296511,1.5055206250416444,17.243908,824.90874519025,2.3215163,0.9195670941960419,0.12045306864820546,15.103401,1.2600965,0.9274225479655547
5989682436641277440,236.85028631524614,-42.93718053242929,1.4865295295886611,49.86334,723.3698476024441,5.205033,-0.9375260421184425,-0.4956810401487103,13.605494,1.0855322,1.060497417824852
4486513770729470208,264.86234290517865,7.15147240205699,0.7129397119453142,28.391562,727.0646333274616,1.9545918,-0.4071960080690758,0.3780210432415461,14.114731,0.9952755,0.5556154228608289
6654072611266971136,277.847465040849,-54.10391758877988,0.8382357379725476,13.509848,869.5324158890057,2.074101,-0.18684649564444988,0.40309640513731576,13.516439,0.6763935,0.44429531256725907
3125570919621812352,100.99837096788143,0.40597656103882457,2.0954971219370258,11.836216,619.2494080970122,1.4499038,-0.4826601060880136,0.4044382625465896,15.945537,1.848423,0.6297071432186526
3003389304890976256,99.03576946869138,-8.912348446587371,0.6023152820717339,12.775692,868.1812791124252,1.4277217,0.21147272893321029,0.22370220245692174,13.39702,0.9837847,0.30783662950749807
4269188494325352064,286.2234943789474,3.539821247558956,2.2327249855830695,25.188866,540.2013691475747,2.7304394,-0.911416734132391,-0.10852020137492477,14.573792,1.3611469,0.9178546166812083
2169426915093244928,315.52860947595696,51.40449242680565,0.7040218156059923,32.342052,547.0525905419269,2.2307649,0.17278430928106986,0.3560946811962787,13.467045,1.7331858,0.39580025203379515
2169316001858621440,317.2621942103994,51.66786356918765,1.4193704372217735,20.380302,271.02901201981626,1.7831248,-0.1222263961441851,-0.47729057772382416,14.852841,2.4432402,0.4926921833136153
2169606753962021760,316.65262516401094,52.66150645274258,3.0188131259401083,29.96836,273.94043913633345,2.4978168,-0.21757660726749925,0.47321577795769054,13.515247,1.1095943,0.5208385090775622
2169916541371597312,312.2000558434719,50.99581543100883,0.7039747439381697,18.020824,603.6881045199043,1.8280399,0.013554507815283346,0.3541522878944855,14.089504,0.9389887,0.35441157952726815
5845534435033307008,201.4554211067972,-67.76830055751716,2.4378855662809396,31.041424,890.3513272482588,7.1001706,1.2406916115760545,1.3004336393547602,12.401677,0.9071522,1.7973434077550827
413105283281804928,22.437097812456248,57.9466703052089,1.5703771279743872,20.622633,311.50545199234216,1.788814,-0.22169943333390602,-0.31072093772698683,13.245636,1.079587,0.3817042570924682
4139940180874106368,254.47539764121942,-15.516761994282986,5.144583817442072,22.31796,141.19659512998587,4.205036,0.3808594785707392,0.7684517474686801,13.012979,1.4338903,0.8576549601120741
5543386200151480320,126.39123235892097,-35.43952837078069,1.4352731617781587,15.636147,646.7916843411201,1.4222114,0.4897889892923569,-0.34193653338286845,16.161404,1.611517,0.5973389715177824
574419994300048512,57.04912411638241,85.95759690754765,1.423845957531757,37.10005,813.0198604359084,4.08082,-0.7847370565178149,0.6419256163575889,14.225028,1.2530575,1.013844536804492
574463493728620032,53.01397006840381,85.89073193908668,1.200714656005334,14.749706,475.1412403899091,1.6110435,0.038760018715587506,-0.13386127029594605,13.14519,1.403511,0.13935988926544476
575599083080879104,29.113954942912503,87.30915543340079,1.6252972338733496,26.389156,258.4815738239091,1.7803655,0.275234376414437,-0.41613452669213474,14.53303,1.1710796,0.49892074146654897
576154302094151808,77.70592981305492,88.81290713885997,0.7945484022914083,16.185797,961.5383934581432,1.560927,-0.5003609962871957,-0.7480703687126491,16.2407,1.523407,0.8999835571561259
576409590652999552,11.477508630566582,89.21244842330314,1.0144388201502101,8.570033,749.6104359492822,1.4490643,0.0321012919589239,-0.3153574100009012,12.721016,0.9299536,0.3169870486122557
581808334479847808,134.29711369666336,5.332895143344849,2.4392967788044753,105.72966,740.1700749701749,4.886802,-0.6535733133303877,-0.1885131724031221,13.538105,0.8612623,0.6802170918663765
582105163964624640,130.8537181507569,3.8998606152232167,1.4092421160784556,17.11115,619.6898743849507,2.0523849,-0.4599294401841496,-0.38564017376162374,14.63423,1.1467466,0.6002111574829316
582924918602950912,132.70010769431178,6.348048936863246,1.5552476486519295,14.29037,820.3846682457228,2.8565764,-0.6392427659620685,0.11240895471537274,11.0576,0.23139381,0.6490509124367969
582987904298063232,131.66998498792537,5.8861902780183275,2.0971939383608635,8.949133,484.80531908972563,2.776187,0.457949466187957,0.7299749610250778,14.533015,1.4064293,0.8617314879389046
584469732439135616,133.3508109091309,6.826329686418062,0.9808177333398451,10.137358,955.9608357646301,3.3291004,-0.4423547638829598,-0.6336917025145827,12.412524,0.59115314,0.7728149267229377
584744339763644416,132.97612994487534,7.526353273022744,0.7047240913959864,19.614243,606.1246393864386,1.9924108,0.1651587157600259,0.44229523519634756,13.754927,0.99375534,0.472125488052587
586300732832733952,142.43442235077762,7.501042947811011,2.0487147424016916,17.980396,919.1766038892665,4.2002964,1.2031397838519762,1.2958167388658528,13.91193,0.958683,1.7682438633322932
585558184526952192,140.16562858966157,5.324661042469499,0.9719149176378759,5.9549413,875.312727157949,2.2889385,-0.6450035654544963,-0.04543653626359865,14.552274,0.80870247,0.6466019473189406
586781047615089792,140.50806401714746,7.131283764579686,0.6375675511078752,9.4421835,931.9935342272202,2.3473594,-0.2698023473222314,-0.5044268247697229,14.303755,0.8248625,0.5720487113593131
4241682561647650688,296.0724656855727,2.8695514720452495,1.3880963806973063,25.72675,671.622535100649,2.2566733,-0.3308002683024543,-0.6434455895588089,15.009651,1.2041674,0.7234991667111019
1956315070272726016,332.32605231249113,39.59739410919961,2.3031043839828276,23.24495,494.6140363190764,2.3216214,0.13890651352039365,0.4666164015246471,11.806862,0.7860565,0.48685304319702266
1956398289557897472,332.48467155693544,39.70526183678962,0.5893496639015036,12.192804,924.0729168814622,1.7624669,-0.134011304221753,0.3026768855321257,14.00334,1.2595854,0.3310171093684475
1956399148551361920,332.6594259829038,39.74634145814892,4.9256020920316335,30.276793,233.04660554434096,1.8403908,-0.48431678195519956,0.5132224750008976,14.996821,2.0994701,0.7056628473495592
1958116620073735040,334.3854386170474,41.515668294831045,4.610483508384514,24.182526,302.064364208913,1.705862,-0.7179713158677411,-0.17161771851482627,15.921147,2.4065151,0.7381974341035668
1958466848886676480,333.305758180208,42.92903214358881,4.247661914363859,67.8507,250.8926019384126,3.9113486,-0.1226528579464558,0.9301316041444707,13.4775305,1.3744965,0.9381836305280538
1958526634830950272,334.59641588881436,42.256994024413615,0.5863242790055756,21.257618,798.8535586677821,2.0746205,0.1464625511373016,0.50418091206664,14.313245,1.0913496,0.5250234956437622
4055996969265337472,267.0825521248489,-30.654830516300233,1.205899360139392,29.103537,769.3740104781558,2.0252457,0.9313925080182172,-0.2306732916246718,14.845381,1.3783321,0.9595322670246299
5241677220225703680,164.94061791171976,-62.65043649612538,2.425579476837857,17.992935,224.0144314237992,1.8716403,0.04776483073021922,-0.0182144954317634,12.969038,1.058918,0.05111992662866628
2007033239572753664,341.6260895651138,56.953347311428736,0.6964712901394139,17.033907,631.1553564701347,1.4961274,0.011235627021117238,-0.3173303501415714,13.528747,0.504982,0.31752919619387754
2007355052877559424,342.2955623124035,57.87613240100218,1.6572890303929855,28.399475,625.796272567123,1.9256243,0.008734996174067576,0.18659072555923595,14.358169,1.0529432,0.18679507226606135
2007629415391711104,338.37167301140687,56.883350596786094,2.110705036886577,53.24979,206.79196760332349,4.125269,-0.5820345026180692,-0.5337986730327623,13.365374,1.1741714,0.7897500779166794
2007678755980558208,338.6080584441373,57.395706906779374,1.6355080000505302,19.420673,520.007151287985,1.8272247,0.8650909300828641,-0.1652877961807718,9.92802,0.26988697,0.8807396737276749
557450784672088704,66.11160551306178,80.92083406842062,1.1007029777291932,15.79597,284.86905591665595,1.8246745,-0.29949812441486945,-0.18842880368431564,13.73985,0.79453754,0.3538425364281787
558781468621362688,27.307311168777435,73.7697658937017,1.1626061752582504,11.489666,253.86688114346944,1.6286942,-0.30833039502800025,-0.23734503092517767,12.466918,0.5673523,0.38910190979099063
558962196546260992,25.95141734959857,74.60442826762092,7.3429922403068515,32.874336,561.4213750598763,5.5052433,2.0391407380538613,1.0368299073448455,6.3380356,1.1335793,2.287599441850685
559296757320541056,29.3401965532635,74.8159598374594,2.8694070225465738,31.241386,405.9531108005327,2.5251532,0.028240250637373805,-0.010627584466567001,13.634632,1.2273054,0.03017378510654087
2007048628426727552,341.32388219548216,57.05235426085589,0.7638223605737078,19.900047,655.565202041543,1.700885,0.26700612716787653,0.022981679585375316,13.890489,0.9399853,0.26799333861451313
2007194657315459328,343.0656026247067,57.99483907775445,1.1304357290432614,30.245308,489.376055428443,2.362286,-0.2348088416132917,-0.27881482597062124,13.371257,1.0207977,0.36451735113819167
559394583791395712,27.881320764595884,75.5895066423897,1.3964711106837482,12.663956,226.6607866562178,1.618424,-0.13162084914607705,0.018272768905234205,13.844441,1.1115932,0.13288318935590937
560104421626956928,20.866188440419023,76.17660141480893,0.9193486366958491,24.93207,510.2277336508325,1.6198912,-0.5209127182821522,-0.028260430762163086,14.930082,1.3372393,0.5216787440704901
4268510267434108544,286.0372890949562,2.4205271326620363,0.8769487685678102,6.8323536,926.2425002185636,3.3361845,0.6159232664946427,-0.27271486085708035,14.04423,1.4823666,0.6735984453231223
4533939521179373824,285.2851940524074,25.273411025910534,0.7804832432878197,21.706337,787.3872528141143,2.036463,0.021969366376271646,0.45872237900630874,14.33626,0.8534851,0.45924816173849015
4533897671016785664,285.91567327783156,25.1820245511166,1.346302277505784,10.205957,455.32155435694926,1.4895709,0.12922432998600913,-0.17940790030428305,13.662633,0.982131,0.2211020627491398
4534069465403072640,282.3368195496944,23.683417889029858,3.7067147682568082,115.29577,773.6324113175378,5.6302767,1.3061530991653325,-3.0073179275619055,16.322943,1.8905602,3.2787188101291087
1929578692694744704,342.68349279308393,40.46699748782884,2.064371191979427,43.340584,805.2667801442354,2.6515052,-0.9670388913547338,0.35594105971248197,9.99906,0.15301037,1.0304650675213776
1930197374143084288,345.0485267100515,40.47407121818862,2.3099734286535205,29.074436,200.52953385716768,1.7826992,0.1410121833923185,-0.12043289663359802,13.380659,1.037322,0.18544141516022727
1930362953722106752,347.38916028354316,40.52804883009809,1.5872817503420142,50.380295,712.8709204959365,3.1192894,-0.19262326026276472,0.2525391285745751,14.759733,1.107234,0.3176156983769262
1930394118005048320,347.7654098914198,40.82642913324054,1.4559454301223245,38.360783,811.1727038431113,3.8273885,0.6184202847179384,0.5710875852919768,13.884657,0.88287735,0.8417747196401404
1930517847422580864,347.9347148945349,41.44581991476593,1.0957311935347858,32.584858,643.7115156560786,2.240525,-0.3387359586949095,-0.7088966178923721,14.862149,0.9760456,0.7856694372140254
1930762179522995968,346.7122277464264,42.20284604811983,2.0460456960119955,12.784377,615.900972645533,1.5987829,0.365841737988492,-0.18349506553235867,14.997101,1.3419762,0.4092806082984693
1931327981334887424,343.81499651273197,42.18294477923966,11.668138661804008,30.025637,127.44499118651417,2.1027238,0.25344579296676484,0.32757531990733035,13.838832,2.5333757,0.41417431135325383
1931945013516112768,347.59623386474135,44.03548417950663,4.476880050427291,6.6518106,616.6342208044484,1.5293468,0.03844113987208821,0.0036074461014161518,15.174147,2.377431,0.03861003628643818
1932158628010216576,340.50765399246797,39.66999271024317,1.0251792322543518,10.641473,860.6117005939755,1.8059685,-0.1816459337229621,-0.53344135649401,15.046503,0.9547186,0.563520120365064
1932393820419407616,339.8653836580195,40.49386815297469,1.9936332596984365,30.484468,238.3215096444746,2.1082335,0.3390479903465772,-0.13522299547213226,12.6040535,0.82507133,0.3650189012400714
5856151284939431552,182.9915105623031,-69.26446279366803,0.7528861010280354,20.47577,678.1925826559458,2.1440876,0.3394356329494299,-0.006968867962123087,14.356824,1.0149708,0.33950716345381227
2055119074953419008,302.0037637167724,33.135723444296644,1.0372088893595404,12.912138,296.3399271456452,1.8985976,-0.302306407135562,0.34469325797627876,13.04076,0.94881535,0.4584785773506911
2055268024406092416,301.95111432120063,33.428712765665175,0.8814073390425348,6.316318,880.5820737091545,1.8312073,0.6286924705462111,-0.039610673469875124,13.973432,1.0042782,0.6299390668741189
3090982139237159552,121.29077252401423,2.660188191584181,3.3921693760453175,25.401175,510.811113375809,3.5828207,0.9338080314397521,0.5510355267991034,11.546007,0.74340534,1.0842682285191938
454695341388814464,40.01906380466252,56.12563766615469,2.957487219189887,26.17799,473.35514505315143,2.1672974,0.3489695828821417,-0.05521584699639494,13.79118,1.1578827,0.35331085397488887
454713994427074944,39.773558521534646,56.43913118903021,1.4232233689877365,12.932312,959.3418729189966,2.8933468,0.8397114591848382,0.34018016089094255,12.5656395,1.0050707,0.9060010356230934
455182867413097088,33.94061920371268,52.58910637858601,4.925172918473679,46.259846,714.0380336410526,5.435047,1.3893236046948896,-0.6570092307553576,13.439377,1.308733,1.5368413086132702
455502863957932672,35.21636600717896,53.40269412122361,1.7324699752460615,24.746166,788.3440092768003,2.7515097,-0.3505728605209444,0.2679164102838203,14.044788,1.0720825,0.44122617038567175
455693182553030272,36.44471391809517,54.69567845319408,3.522248714899489,10.781036,432.68141266818435,1.6437362,-0.26329788581357555,-0.7761480993629711,15.112935,1.8389816,0.8195923674721789
4215634375259303040,304.25895493579776,-8.163617321572788,3.912553698023964,154.82182,861.7218825609175,11.479484,-0.025025389818644526,-2.138870219606454,13.87639,1.1871166,2.1390166166850917
4216151523680471808,305.4669963487042,-7.221441653118276,3.0670048243996275,52.990425,704.1163493241253,12.501603,1.2650398313375106,2.4337355322321645,12.43626,1.1175632,2.742880678359854
4216335898037547520,304.61782085995446,-6.799210831300328,1.3279771959976263,27.546734,608.4075368335753,2.1967375,0.5869820384201574,0.1459928965931765,14.402614,0.91043663,0.6048651414022378
4216509135539405440,302.4979471279661,-8.07940516848781,10.788178997604925,28.565142,89.00559589227568,4.0168734,-0.0845587447960902,1.3667741925606864,9.012023,0.8333111,1.3693874085777942
4216827517176463744,302.1574187865728,-7.14795437045691,1.1861437554680576,13.27787,547.0782762482243,1.8842114,-0.2844013727339019,0.1916087005809344,13.293713,0.77478313,0.34292569887840424
2043024515750663808,287.9387199077707,32.078114537269315,0.6507746402092212,16.117281,626.1554846842662,1.5079044,0.3402873829623948,0.00936883124235033,14.64735,0.7574253,0.3404163303988855
4452774225638515712,245.5980016519453,9.947043726855753,12.289710579924163,10.971484,995.083714402814,5.562247,0.28436269482900084,-1.1872901292410185,13.874697,2.424592,1.2208685405085864
4452822226193403392,246.2010472282856,10.018650062916691,3.9847290067977017,12.137226,490.3008044974809,1.6061876,0.12017593372615067,0.14385210499876902,11.582661,0.96894836,0.18744514706849313
4456093165908873344,238.69245521907413,10.872275582975252,1.5943724236388799,41.857574,626.9067260245322,3.4055586,0.09453238961257476,0.3857710965265251,13.040453,0.6998949,0.3971847323364044
5871270463209742592,211.50751308867342,-57.10508101476696,1.89662428225203,13.938275,725.3966965001244,2.896254,-0.7523201057567335,0.6953986217709378,14.646607,1.2879295,1.0244826912577598
5826884312654313216,230.70896283225642,-63.7537848835177,4.653116006128815,17.545574,803.6312201224337,4.516386,-1.8442534257953256,0.3333282532336837,11.106653,1.0050211,1.8741340461561475
5826990449883846784,233.03733081397024,-62.960335050653185,1.3398688505869834,7.5246224,843.8504837283366,2.3973405,0.27088615248570647,0.23378693096413794,10.469223,0.6777773,0.3578206767336678
4785955248472380544,75.36025810542277,-48.409150263940724,0.947231754463769,19.270824,591.8768466476822,1.7616127,0.13407294746869836,0.01567410802501201,14.504173,0.78995705,0.13498604707644452
4786740024894934784,71.96014893684512,-46.95926389287555,2.721756743802661,27.01014,543.6345212266126,3.8051739,-1.0408936943633726,0.43568562031537766,11.735347,0.72255516,1.128397821122952
4786900240059859968,72.97115790633502,-46.79186950464949,11.960071843084092,23.688557,71.99659461921914,2.5292444,-0.5167580866912537,-0.2800993667226935,12.141858,2.0981932,0.5877878659850501
4787204396760843648,72.54580987858512,-46.30727806226042,1.0129864875475811,21.209402,413.3944236955223,2.0712953,0.21467074018188276,0.06958256738379665,13.098002,1.108077,0.225666258829179
4787719071281715328,67.27353048439217,-49.525116631659856,0.972873430733556,24.771387,716.1520622829813,3.5314693,0.6545739918853237,0.027948289094592803,13.559648,1.127595,0.6551703730450598
4789184200588914688,67.6523216303586,-46.81732091423286,4.096229501243154,24.591686,978.5413038160423,8.402109,0.14838437157136847,-1.8137300826974367,12.432127,1.1257601,1.819789750110787
4790640885993597568,69.83313787510016,-44.34034589694827,1.672940780710833,25.221289,480.9110768798663,2.0243251,-0.4647119367268043,-0.4308100387424292,14.908847,1.181778,0.6336832596949604
4791512626915662976,68.37367252777298,-43.09917032988138,3.463300900729427,32.603237,169.61683769080744,2.3775046,0.3515821613222414,0.34621309638324116,13.42161,1.2215557,0.4934303641521162
4792655466173359872,88.86021047502923,-50.78525323184139,0.7801539858021649,20.371004,461.89564037234965,2.108064,-0.12320489459765988,0.3746697915792598,13.6954365,0.7564974,0.3944070217109052
4792970922931323392,86.09249655217047,-52.36875578268453,0.49129541249653746,17.033886,640.7420460019046,1.6359917,-0.12402821653231734,0.3009200636731923,13.760196,0.47025776,0.32547793046113815
4793846821381994368,84.93226146149173,-49.75753528285487,1.6180507795660102,5.5534167,894.8416645067833,1.5017974,-0.3380493159995415,0.005878081129271617,14.106243,0.8698683,0.338100416866824
4795821784783089792,86.62606001420743,-47.28648936651127,8.834980916806403,12.147751,231.1604307790067,2.3602781,-0.6987325534694865,0.008011691211955876,14.871732,2.3639154,0.6987784831218435
4797372263680720256,81.68176185486001,-47.45289277452623,0.6812614949467273,13.791781,524.6887779148223,1.4351654,-0.028130202207047424,0.24610158211572156,12.2784605,0.29455185,0.24770405123063818
4798571766444382336,78.15279148700986,-45.34696638606893,1.5970417032302018,15.500948,325.7498563671814,1.4918236,0.27746853661781223,-0.02494289511039222,13.036476,0.86995125,0.27858739531665505
4520271938824120960,287.9680303719816,22.193649344461242,0.6419133213896381,13.185006,687.4417398907016,1.4987,0.14538228723767413,0.1654581111745526,12.321789,0.7655659,0.22025529731633742
4520496273546768000,285.44397111463434,21.002703656423442,2.091819614987156,15.092736,567.2937962885819,1.6538552,0.23976315995605302,-0.06296375085771327,11.790563,0.7752142,0.2478927324351887
6175531615752010368,206.56837323649935,-29.13919687555022,3.738295527280664,20.410683,603.0447263472506,2.0680206,0.3154499949473236,0.9571301768224258,15.635093,2.0764828,1.0077732258283083
6176770387399417344,208.02276216911187,-29.25438574755127,1.4279238175061388,6.920199,580.1015867100016,1.4845443,-0.03253492079794949,-0.29657867528499315,14.007762,0.93197536,0.2983578919772867
5970290624950238592,255.68715956960162,-38.44466083642948,0.43740493530242475,7.6396947,987.2902108351475,1.4956952,0.2760846383311679,-0.12444379582582053,14.696392,1.0997944,0.3028349151633449
5941613536303160832,246.35512806781193,-48.02432550823876,1.4887175486112096,12.9735,852.7481424552248,1.8666291,-0.16068671879505386,-0.6940811738335283,11.219587,0.56198215,0.7124386973398127
6068261680809901184,200.60781467577488,-52.73473003783693,0.9224420507695315,15.484183,561.5156187411939,2.1715071,0.20367042540976268,0.32829241526528263,12.462253,0.610713,0.38633864951271246
5785237148610943616,208.76687600840856,-79.76986179351834,0.9140177401246119,20.7952,483.87083608543685,1.649357,0.06609214803015155,0.12423641151701734,14.0399275,0.80699253,0.14072262781040276
5786142149759230720,210.24487754218924,-78.89812859707047,1.1369567617514964,43.84925,540.179215037651,3.1645703,0.3221107427135026,-0.5614022398674575,14.13016,1.0795107,0.6472463252113855
5786507531217933440,208.14549175350237,-77.48353105419082,3.601140528896403,18.495989,86.9677087082951,2.5576112,0.05502505483721562,-0.5255531399734125,13.401216,1.3343382,0.5284258316885653
5786513750331145856,207.48308015292656,-77.52002291987677,2.5952609574778305,21.71694,253.64890287686575,1.7346932,0.11995263212779717,0.4009540605297445,15.115198,1.6272688,0.4185125955209433
5786615936193117184,215.20307966067654,-77.66049564069586,0.8580231388773062,9.320962,484.61022001566397,1.4066393,-0.15860755936126766,-0.19971149007211195,13.698918,0.8754511,0.2550314434601375
5786636311517958784,213.00641427420936,-77.75377753906513,1.118131850984802,19.615036,659.2617898779215,1.5116081,-0.059251069315812324,-0.4412891242536677,14.734143,0.92648125,0.4452491217280907
5786736607595177984,217.3822151119461,-76.94567808512788,1.7849263758311265,16.070429,622.3423895278046,1.5254983,0.01753419043937376,-0.180326432499789,13.173602,0.9665241,0.1811769027565743
5857010896883549696,193.39983833963493,-68.80603207744753,0.6948004185735794,26.066906,632.4452524564765,1.885697,0.3170740036700002,-0.2749952663761927,13.912194,0.72566986,0.41971218749595124
5857043744795306880,194.22297178168185,-68.45846343928129,0.37317891172581635,5.9348187,904.6230393882917,1.4907836,0.25763135937814247,-0.2097658462921914,13.676978,1.3105602,0.3322282763488214
5857078723003561472,195.78679539022485,-68.47334003855254,1.4224564307564078,33.092197,510.75797088338794,2.400253,-0.18249538760394432,-0.06804813135887114,12.787431,0.6845188,0.1947693884524672
5857088206292054272,196.6236099475477,-68.21512343268326,0.8092191667882637,21.202902,679.7555049002422,1.4875683,-0.054054196232669556,0.6260121642777279,15.116213,1.0307684,0.6283415360725765
6057299240673964928,195.26765938445024,-58.04305540332611,0.7146151615422354,7.300775,959.4058632930602,1.9839103,0.24606966097999447,0.3934025338233891,13.92022,0.75220394,0.4640213698456917
6057475437431832704,181.9569741148404,-62.18500796840155,0.5281266851437209,17.180141,609.1399756541472,1.4073789,-0.2525154277618262,0.1408416619563125,14.031294,0.8012867,0.2891373635494975
2173122992165168128,325.8503447007298,52.67906841372202,1.2319804552680882,15.387545,515.6421961344646,1.5468248,-0.1680267370330039,-0.2657190650190782,14.305705,1.1104746,0.31438766813056035
2173141855659138432,326.6346617915103,52.38271064826141,0.637647609656881,22.721266,742.2080285461642,1.8045096,-0.2618621706536121,0.0462646711341023,14.046916,1.0189924,0.2659176869156471
2173478512372549888,326.5376814847441,53.85979413983354,2.8850030546797263,15.807414,171.43409491843815,1.7468417,0.443385730441369,-0.08855509158108966,14.406625,1.3266907,0.4521425772961019
2173539226031923072,325.9440407324209,54.035830950121756,2.1698636690993425,19.52596,498.0040707744129,1.452775,0.04336692715833905,-0.09997364655626582,11.173196,0.67238045,0.10897440239301084
6371219877765408768,324.62048213905194,-72.4687421342243,2.037499252660901,19.315598,205.77828060136815,1.9856799,0.5225026245812263,-0.10275886530079766,14.469375,1.167634,0.5325113868192655
6371553132868118656,318.08725555896996,-73.07797564926491,1.322630399049723,15.699941,485.6893281687948,1.4976754,0.39285417370486664,-0.41510061939011295,15.275705,1.2014484,0.5715268375285529
6372059011295707904,322.3195129510847,-71.85858262463329,2.92693070615153,20.619493,495.75849444080717,3.2412825,0.3116148471350012,-0.7425247942851648,13.405911,1.0041904,0.8052619965472085
6372266372316867584,322.4427590705769,-70.85749725954655,0.7444063262995874,15.155531,720.4025007343436,1.5775957,-0.3063553489886033,0.3864352957128077,14.852818,0.9091711,0.4931387610263201
