source_id,solution_id,nss_solution_type,ra,dec,parallax,period,period_error,t_periastron,t_periastron_error,eccentricity,eccentricity_error,arg_periastron,arg_periastron_error,center_of_mass_velocity,center_of_mass_velocity_error,semi_amplitude_primary,semi_amplitude_primary_error,inclination,inclination_error,rv_n_obs_primary,rv_n_good_obs_primary,efficiency,significance,goodness_of_fit,conf_spectro_period,flags
4529400874613231488,4338096422163308546,SB1,,,,208.27637023321333,0.5118106007575989,87.84226070908842,8.76585578918457,0.051457898075650106,0.029671363532543182,223.38241784814517,15.008505821228027,19.754127458171936,0.061119284480810165,5.269805773101635,0.11016532778739929,,,44,44,0.2924363613128662,47.83543014526367,1.8873510360717773,1.0,0
4298298030269419136,4338096422163308546,SB1,,,,158.57505117577875,1.024106502532959,-76.10636603915857,3.8734030723571777,0.3557643054400621,0.09903421998023987,233.93414348552997,11.915740966796875,24.37242052575698,0.4532988369464874,8.870408873132895,0.8639811277389526,,,20,20,0.5635237097740173,10.266901016235352,1.2800811529159546,0.9750000238418579,8192
4298387193793423360,4338096422163308546,SB1,,,,272.4498647310462,0.4257509410381317,59.53485107888417,2.8834900856018066,0.13172707651967883,0.01538018137216568,20.98115115270129,3.3549110889434814,-30.461432835583686,0.13999700546264648,15.02477862808562,0.09780454635620117,,,20,20,0.40051043033599854,153.62045288085938,0.256754994392395,1.0,0
4298552464136062720,4338096422163308546,SB1,,,,278.7601475336959,2.789452075958252,-50.05541737786749,41.963565826416016,0.10396895520003185,0.05519852414727211,226.44962915663498,58.63850402832031,16.257465863839215,0.5328100919723511,11.48366414790691,0.7519121170043945,,,20,20,0.27821648120880127,15.272615432739258,0.3188481628894806,1.0,0
4529160253364608000,4338096422163308546,SB1,,,,34.86943347761092,0.024792032316327095,-14.499767523478711,0.4376891851425171,0.5320556651047962,0.024045361205935478,309.8572789064704,4.930865287780762,3.8561878729710597,0.32926252484321594,17.853393401988864,0.5231862664222717,,,61,61,0.5743039846420288,34.12435531616211,-0.3016425669193268,1.0,0
4530350990093867264,4338096422163308546,SB1,,,,703.3094952528418,29.235733032226562,142.9185039155092,144.44708251953125,0.060066337250474666,0.11705274134874344,237.87221446106432,76.90419006347656,14.382579659704511,0.3555334210395813,5.473861407891059,0.4415366053581238,,,39,39,0.3518088459968567,12.397299766540527,-1.0616133213043213,1.0,0
4530501794986643584,4338096422163308546,SB1,,,,72.28683312388796,0.1406640112400055,-13.324384601951193,2.2815492153167725,0.234004412395274,0.049369167536497116,178.88175283060158,12.668267250061035,-72.58497432038834,0.39207983016967773,11.11204321327146,0.6271476149559021,,,39,39,0.5088985562324524,17.718385696411133,1.6314048767089844,1.0,0
5912244863476871936,4338096422163308546,SB1,,,,607.1808563271385,9.429329872131348,-14.377074362632165,20.561809539794922,0.19176650626994107,0.03656521067023277,269.6803703057046,11.547432899475098,-46.09704238320598,0.14516931772232056,5.122046502687434,0.17200614511966705,,,32,32,0.48473453521728516,29.778278350830078,-0.003528953529894352,1.0,0
5913007855832257280,4338096422163308546,SB1,,,,75.63646703068652,0.04949576035141945,-10.09677660830119,2.864368200302124,0.06288088839019158,0.022596323862671852,356.79411357241,13.857213020324707,-13.470469785805445,0.29086780548095703,21.052173898550514,0.3114902675151825,,,34,34,0.26285186409950256,67.58533477783203,2.525178909301758,1.0,0
5913076678390046848,4338096422163308546,SB1,,,,238.90910575232886,2.1568634510040283,40.00378962377358,13.117156028747559,0.23412671133772864,0.07604988664388657,328.2677167171886,19.481603622436523,9.471508864571732,0.5934435129165649,11.013876068112463,0.9914442896842957,,,33,33,0.4128659963607788,11.10892105102539,0.989538848400116,1.0,0
1796084713925820544,4338096422163308546,SB1,,,,57.24379219587348,0.05047125741839409,21.03377435165134,0.3729434013366699,0.4248089260632841,0.021714458242058754,88.95085785082941,3.8564627170562744,-21.867842309873144,0.2769940495491028,21.48742759834507,0.6432069540023804,,,25,25,0.3588259220123291,33.406707763671875,0.2872391939163208,1.0,0
5817607217625272192,4338096422163308546,SB1,,,,566.1975984981455,8.263635635375977,61.713457323330054,28.14046287536621,0.15549299466620364,0.050639837980270386,24.40321462037704,17.300947189331055,-31.054920749592828,0.3470230996608734,9.436765263669205,0.6428840160369873,,,34,34,0.358521968126297,14.67879867553711,-1.3055976629257202,1.0,0
5542341316202470016,4338096422163308546,SB1,,,,25.714424587453294,0.01876033842563629,12.16215725411115,3.9231173992156982,0.04836047621064203,0.03559921681880951,259.53095280278575,55.06190490722656,8.741639652458066,2.475863456726074,69.00094042847137,2.424604654312134,,,31,31,0.24557389318943024,28.458635330200195,2.216832399368286,1.0,0
5542722296981261696,4338096422163308546,SB1,,,,724.4053573452805,20.158361434936523,66.47153266806102,42.9859619140625,0.15544155605572685,0.07394515722990036,112.96436327858461,20.45365333557129,78.435591425576,0.2113812416791916,4.773575725390534,0.277910441160202,,,23,23,0.5204217433929443,17.17667007446289,1.6516202688217163,1.0,0
5251763727564231808,4338096422163308546,SB1,,,,232.71692615720875,2.1100516319274902,-40.56608975513846,5.282454490661621,0.4091349365447908,0.05269254744052887,180.0715866793184,8.675033569335938,36.41127140361725,0.7638775706291199,17.0220134560251,1.1434696912765503,,,23,23,0.6088537573814392,14.886282920837402,-0.27396905422210693,0.9990000128746033,0
5251893401222031872,4338096422163308546,SB1,,,,84.69517645097554,0.3520142138004303,-3.8567358742987388,3.0627307891845703,0.38860163093776284,0.061907313764095306,293.4520636147467,11.512290000915527,-25.535733509196483,1.4193181991577148,27.6453003292774,1.8291246891021729,,,22,22,0.617561399936676,15.113950729370117,2.2222843170166016,0.9909999966621399,0
462169542256122240,4338096422163308546,SB1,,,,19.959127440577873,0.017498690634965897,-3.6877281331936778,0.7948598861694336,0.18329044021327984,0.08862905204296112,63.82359693370689,16.26212501525879,-24.938709705755418,0.7797220945358276,15.95273564405976,0.8702505230903625,,,22,22,0.548434853553772,18.331199645996094,-0.26395735144615173,1.0,0
462342341678782336,4338096422163308546,SB1,,,,15.395749647530891,0.014158383011817932,-7.5293297040228095,0.4039935767650604,0.4070393934630561,0.07952877879142761,294.98896027076034,9.862167358398438,5.713613400441842,1.026572346687317,18.64348297944948,1.402700662612915,,,28,28,0.6069653630256653,13.29113483428955,0.45142439007759094,1.0,0
462524929328002048,4338096422163308546,SB1,,,,106.36616459673766,0.23960557579994202,-30.645280987599705,2.3733291625976562,0.282998728703378,0.029329124838113785,227.6382223213305,9.08859920501709,27.240808085648187,0.7198561429977417,28.80812583554229,0.7820707559585571,,,28,28,0.38970622420310974,36.8357048034668,1.8526430130004883,1.0,0
462531625176334208,4338096422163308546,SB1,,,,4.19525555937259,0.0002782846277114004,1.3692863381909361,0.2844308912754059,0.033987073533743764,0.01646266132593155,163.8133360392653,24.531578063964844,-16.77070485147153,0.874233067035675,65.69847903528215,0.8595188856124878,,,26,26,0.24856704473495483,76.43634033203125,0.738917887210846,1.0,0
5823695282239625728,4338096422163308546,SB1,,,,365.5843701969449,1.3786629438400269,23.074904319124244,29.474306106567383,0.04277872223835941,0.019669465720653534,299.65201533634854,29.217370986938477,-52.99074438707276,0.09047088772058487,6.5189135161227725,0.13430242240428925,,,23,23,0.2658451497554779,48.5390625,-0.018150966614484787,1.0,0
5862264324750547200,4338096422163308546,SB1,,,,6.119167672583026,0.0022084994707256556,-2.5838868701491324,2.5440893173217773,0.03425999041778695,0.10495603084564209,286.3441808361607,147.34906005859375,-21.11829995309527,0.590568482875824,10.200710707692446,0.9033102989196777,,,20,20,0.27264222502708435,11.292588233947754,-0.7643211483955383,1.0,0
5823631407482532224,4338096422163308546,SB1,,,,380.6710742991255,4.029752254486084,-62.41129215860854,15.488755226135254,0.248796329693357,0.06760101765394211,35.67666598391253,16.38589096069336,20.530109890038275,0.373952716588974,8.271740300436374,0.6649176478385925,,,33,33,0.5235540866851807,12.440248489379883,2.1222288608551025,1.0,0
5823670195302892032,4338096422163308546,SB1,,,,3.223747925785178,0.00014039217785466462,-0.07953375125321223,0.2600723206996918,0.04543375028577329,0.02787693403661251,23.387280001673417,29.700971603393555,-13.852300625434289,0.7494572997093201,42.49568388212834,1.0746656656265259,,,32,32,0.33315858244895935,39.54316711425781,0.5621480941772461,1.0,0
5823709060495740288,4338096422163308546,SB1,,,,10.394500061566516,0.001650358084589243,-4.69174929082968,0.8982981443405151,0.05111252971514723,0.03314337879419327,260.0488100364419,31.771827697753906,-25.198167838219845,0.7026927471160889,32.15508641615011,0.9657806754112244,,,33,33,0.33620816469192505,33.29439926147461,1.1172269582748413,1.0,0
5823921919073326208,4338096422163308546,SB1,,,,258.90800705719334,1.067116141319275,89.66806730296297,35.87971115112305,0.03757259333094291,0.03855114430189133,59.932523526700855,49.89854049682617,19.04837642392622,0.3011563718318939,11.252121582218473,0.4789959192276001,,,48,48,0.2844274044036865,23.491060256958008,0.12400389462709427,1.0,0
5917268875720752128,4338096422163308546,SB1,,,,470.44461362010696,2.62530779838562,-104.17053245798543,8.625118255615234,0.169491413630291,0.02172825299203396,77.0133145091976,5.9809136390686035,32.51871820312156,0.1614474207162857,12.08313568456012,0.20081527531147003,,,33,33,0.45746806263923645,60.17040252685547,-0.08068926632404327,1.0,0
1836597048797136128,4338096422163308546,SB1,,,,117.16303224699686,0.6235313415527344,-10.014976365310917,2.0862720012664795,0.5055433396421232,0.058317165821790695,160.7461606385899,8.843009948730469,-2.190775620399533,0.31315335631370544,6.8274703435635224,0.6271262764930725,,,31,31,0.6597704291343689,10.88691520690918,-0.8993306159973145,0.9990000128746033,0
1836901819667278336,4338096422163308546,SB1,,,,764.9192258236823,124.75149536132812,218.01068459481277,16.0882625579834,0.47432814438859916,0.10625490546226501,209.49262291291987,11.338652610778809,-8.100817108982257,0.9980671405792236,9.734275564213851,0.9228840470314026,,,28,28,0.4901926517486572,10.54766845703125,0.2546388506889343,0.9819999933242798,8192
1837082105223328128,4338096422163308546,SB1,,,,346.2670223609438,2.514482021331787,-36.05226067565483,5.92717170715332,0.4519960283636946,0.04265570268034935,92.25799772350621,8.258332252502441,-68.4151469406914,0.2896914482116699,9.158362227950722,0.5078044533729553,,,31,31,0.4984241724014282,18.035215377807617,1.6027072668075562,1.0,0
2203208546567896448,4338096422163308546,SB1,,,,283.6738912615871,1.131851077079773,63.85298807830839,4.428981304168701,0.24671154577310328,0.023510616272687912,248.3519868676582,6.024752140045166,-67.4059699050141,0.3158913850784302,17.000345662142703,0.43260666728019714,,,21,21,0.5412307381629944,39.29746627807617,-1.8825355768203735,1.0,0
